"lg" "pos1" "ben.lim_num.obs" "ben.lim_num.outlier" "ben.lim_prop" "lake.stream_num.obs" "lake.stream_num.outlier" "lake.stream_prop" "marine.fresh_num.obs" "marine.fresh_num.outlier" "marine.fresh_prop" "dn" "ds" "exon" "gene_count" "gene_density" "gene_id" "ka" "ks" "phastcons" "pi_atl_10k" "pi_atl_75k" "pi_pac_10k" "pi_pac_75k" "recomb_rate" "utr3" "utr5" "in.a.gene" "num.obs.all" "num.outlier.all" "prop.outlier.all" "prop.outlier.scale" "outlier.any" "para.fact" "para.cat"
19 5475000 1 0 0 1 0 0 3 0 0 0.0160941638932204 0.276004915376917 1 4 0.57284 NA NA NA 0.304519383888858 0.00206077387159929 0.00215674079846802 0.00377344118702306 0.0038456347049865 4.895396531 NA 1 0 5 0 0 0 FALSE NA 0
19 5550000 3 0 0 3 0 0 2 0 0 0.022393 0.257798 1 NA NA NA NA NA 0.22115178807947 0.00258426615799126 0.00258722624182666 0.00420251010664557 0.00418300532671564 4.895396531 NA NA 0 8 0 0 0 FALSE NA 0
19 5625000 1 0 0 3 0 0 3 0 0 0.0525121377914149 0.287861214563629 1 5 0.42144 NA NA NA 0.16852696589234 0.00238470451466976 0.00235501139989146 0.00334548402226924 0.00334580976415589 4.895396531 NA 1 0 7 0 0 0 FALSE NA 0
19 5700000 3 0 0 0 0 NA 2 0 0 0.063632 0.545153 1 1 0.189066666666667 NA NA NA 0.203831316541158 0.00267687450373587 0.00263993027218595 0.00377121139144139 0.00377475130382107 4.895396531 NA NA 0 5 0 0 NA NA NA 0
19 5775000 3 0 0 5 0 0 4 0 0 0.041194 0.333003 1 1 0.404893333333333 NA 0.0555 0.2099 0.226155398634319 0.00263289866043024 0.00255712269638214 0.00422358650063917 0.00419999045111783 4.895396531 NA NA 0 12 0 0 0 FALSE NA 0
19 5850000 3 0 0 3 0 0 4 0 0 0.041194 0.333003 NA NA NA NA 0.0555 0.2099 0.269844141539309 0.00193664824577185 0.00189277134505593 0.00353893670562196 0.00349696518322839 4.895396531 NA 1 0 10 0 0 0 FALSE NA 0
19 5925000 3 0 0 6 0 0 4 0 0 0.0192268370663051 0.243333403581782 1 8 0.570186666666667 NA NA NA 0.294128419852683 0.0018103350481849 0.00184505465279688 0.00374188539921558 0.00377447011040996 8.63273210859145 NA 1 0 13 0 0 0 FALSE NA 0
19 6e+06 3 0 0 6 0 0 3 0 0 0.02995211628632 0.283248121897992 1 6 0.21376 NA 0.0098 0.3621 0.296236624156358 0.00293934309348227 0.00295821342610482 0.00271366938875006 0.00266753844122307 5.651846569 NA NA 0 12 0 0 0 FALSE NA 0
19 6075000 3 0 0 6 0 0 4 0 0 0.0335783093565785 0.287766399034241 1 9 0.426093333333333 NA NA NA 0.371861952630129 0.00328093788105926 0.00330093189646647 0.0034231007990638 0.00344338475760174 5.651846569 NA 1 0 13 0 0 0 FALSE NA 0
19 6150000 3 0 0 6 0 0 4 0 0 0.0235746968131422 0.310893803177183 1 5 0.689 NA 0.0532 0.2222 0.3331982936229 0.00300604271594244 0.00304807815582774 0.0027904042982501 0.00277153316430495 9.90340011768951 NA 1 0 13 0 0 0 FALSE NA 0
19 6225000 3 0 0 0 0 NA 0 0 NA 0.0452906254617089 0.407751312126436 1 8 0.637946666666667 NA 0.0089 0.27195 0.206586092944792 0.00188465580177467 0.00190005614789771 0.0034783489368327 0.00350808346213343 11.36114702 NA 1 0 3 0 0 NA NA NA 0
19 6300000 2 0 0 2 0 0 3 0 0 0.0380588505915844 0.281248314740681 1 5 0.29968 NA NA NA 0.213212508579272 0.00243722521260747 0.00241497011858786 0.00363473208926743 0.00364318349894648 11.2950052691205 NA 1 0 7 0 0 0 FALSE NA 0
19 6375000 3 0 0 3 0 0 4 0 0 0.0400810468465916 0.281691332270785 1 9 0.564573333333333 NA NA NA 0.254421573623961 0.00274146887745285 0.00278802104102066 0.00406984032333584 0.00408700721611095 9.01400379483475 NA 1 0 10 0 0 0 FALSE NA 0
19 6450000 2 0 0 1 0 0 4 0 0 0.0334709303031308 0.323225074970151 1 2 0.804013333333333 NA NA NA 0.246373366901261 0.00154738662687959 0.00152518960444335 0.00301135387100122 0.00298238693194063 3.825677156 NA NA 0 7 0 0 0 FALSE NA 0
19 6525000 3 0 0 1 0 0 3 0 0 0.0466665800428109 0.124214388486587 1 14 0.298853333333333 NA 0.0474 0.1918 0.229644336792606 0.00179106021439902 0.00181607291074956 0.00281483652525681 0.00283882715960768 3.825677156 1 1 0 7 0 0 0 FALSE NA 0
19 6600000 0 0 NA 1 0 0 2 0 0 0.0266475074993684 0.382025509704389 1 4 0.58044 NA NA NA 0.232127403846154 0.00219912552661496 0.00215675416542705 0.00335384874600718 0.00330519315986377 3.825677156 NA 1 0 3 0 0 NA NA NA 0
19 6675000 1 0 0 3 0 0 4 0 0 0.0366022607735402 0.314849632029735 1 4 0.247453333333333 NA NA NA 0.238126294785645 0.00190050489325677 0.00189205765347435 0.00286350965571635 0.00287624662069328 4.04905227136976 NA 1 0 8 0 0 0 FALSE NA 0
19 6750000 3 0 0 0 0 NA 0 0 NA 0.024716 0.247289 1 1 0.214133333333333 NA NA NA 0.260673269154688 0.00167188874925354 0.00166475339298149 0.00260296102677944 0.0026126685447484 4.19646116 NA NA 0 3 0 0 NA NA NA 0
19 6825000 3 0 0 5 0 0 3 0 0 0.0285162707630878 0.211982107187223 1 14 0.600893333333333 NA 0.0148 0.1582 0.237074777317547 0.00258236512503352 0.00259214907126634 0.00378288275184135 0.00376544883168577 4.19646116 NA 1 0 11 0 0 0 FALSE NA 0
19 6900000 2 0 0 4 0 0 2 0 0 0.0353996761400376 0.342946711703667 1 5 0.44588 NA 0.00626021870843801 0.191122018619772 0.270881026295035 0.001832102981047 0.00183909708315966 0.00317017308324227 0.00314861310699555 4.19646116 NA 1 0 8 0 0 0 FALSE NA 0
19 6975000 3 0 0 5 0 0 3 0 0 0.0260919047604817 0.156602189373338 1 6 0.526786666666667 NA NA NA 0.22826644655181 0.00177734033164443 0.00177303006393895 0.00320601405176709 0.00318687874392572 4.19646116 NA 1 0 11 0 0 0 FALSE NA 0
19 7050000 3 0 0 0 0 NA 0 0 NA 0.0155058816871679 0.256971746178761 1 9 0.779333333333333 NA NA NA 0.24109593285991 0.0016690761445259 0.00164770555074754 0.00370957931953768 0.00369291096606882 4.19646116 NA 1 0 3 0 0 NA NA NA 0
19 7125000 0 0 NA 1 0 0 2 0 0 0.0228921684274072 0.226479168729248 1 3 0.17664 NA NA NA 0.227097793478068 0.00189067571844492 0.00208380709752391 0.00227823023830106 0.00256153742595584 4.19646116 NA 1 0 3 0 0 NA NA NA 0
19 7200000 2 0 0 6 1 0.166666666666667 4 0 0 0.0555540877654872 0.327549556732224 1 7 0.67852 NA NA NA 0.228714327721826 0.0020247872017776 0.00206093209499724 0.00342246627947564 0.00345432279383934 4.19646116 NA 1 0 12 1 0.0833333333333333 0.0555555555555556 TRUE "(0,0.1]" 1
19 7275000 3 0 0 3 0 0 2 0 0 0.037332086220102 0.235803512353109 1 5 0.622053333333333 NA 0.0445 NA 0.249764811304498 0.00209553641831595 0.00206884173414305 0.00312104684319695 0.00307433740211505 4.19646116 NA 1 0 8 0 0 0 FALSE NA 0
19 7350000 1 0 0 1 0 0 3 0 0 0.0356263715967784 0.333453776043946 1 10 0.609093333333333 NA 0.0149433052792655 0.160440397857689 0.273687137034612 0.00204200493927792 0.00206494235582946 0.00295690388091684 0.00297833102812356 4.19646116 NA 1 0 5 0 0 0 FALSE NA 0
19 7425000 3 0 0 6 1 0.166666666666667 3 0 0 0.0226645473706787 0.217202579016125 1 6 0.683733333333333 NA NA NA 0.225808448107958 0.00234728650007174 0.00233446001129343 0.00270683368164706 0.00268709130587888 4.19646116 NA 1 0 12 1 0.0833333333333333 0.0555555555555556 TRUE "(0,0.1]" 1
19 7500000 2 0 0 4 1 0.25 4 0 0 0.0133932307839315 0.187352042540993 1 5 0.386186666666667 NA 0 0.1915 0.194035033292978 0.00240796998895783 0.00246100997335207 0.00293444733472597 0.00296267874228907 3.87153284334848 NA 1 0 10 1 0.1 0.0833333333333333 TRUE "(0,0.1]" 1
19 7575000 2 0 0 6 0 0 4 0 0 0.0386416088228854 0.313391809308622 1 9 0.669653333333333 NA 0.0516078602227812 0.088516560366511 0.276511907927223 0.00241851975838204 0.002377042544778 0.00296010752280502 0.0029197898846653 2.526393743 NA 1 0 12 0 0 0 FALSE NA 0
19 7650000 1 0 0 6 0 0 4 0 0 0.0299569682692044 0.349881741271974 1 10 0.48604 NA 0.00987320957240894 0.130025919408763 0.281158703655274 0.00282310908071292 0.00290981602809539 0.00256182656240381 0.00257238972559578 2.81587764137845 NA 1 0 11 0 0 0 FALSE NA 0
19 7725000 3 0 0 4 0 0 4 0 0 0.0214388386024712 0.480706184405624 1 6 0.46932 NA NA NA 0.18889559441896 0.00195782947524851 0.0018692184484087 0.00248729639860791 0.002505718182772 3.395958481 NA 1 0 11 0 0 0 FALSE NA 0
19 7800000 2 1 0.5 0 0 NA 2 0 0 0.0105228010589588 0.249105934163668 1 2 0.707573333333333 NA 0.0066 0.2506 0.233563606879187 0.00129363720391533 0.00127497339505353 0.0026252442023788 0.00261848938291842 3.395958481 NA NA 0 4 1 0.25 NA NA NA 1
19 7875000 1 0 0 1 0 0 2 0 0 0.0298113779811155 0.0679442981845615 1 2 0.547853333333333 NA NA NA 0.25286385453602 0.00129766835169181 0.00129951042365783 0.00233023359179995 0.00234250260549027 3.395958481 NA 1 0 4 0 0 0 FALSE NA 0
19 7950000 3 0 0 6 1 0.166666666666667 4 0 0 0.0440230697154913 0.0915505569793056 1 4 0.85944 NA 0.0069 0.2131 0.284556950073692 0.00142052594338987 0.00146936980452791 0.00240212664504799 0.00236353652999814 2.15815596893356 NA 1 0 13 1 0.0769230769230769 0.0555555555555556 TRUE "(0,0.1]" 1
19 8025000 3 0 0 0 0 NA 2 0 0 0.0360861087445508 0.139562657583056 1 6 0.669733333333333 NA 0.0655 0.5033 0.208828485860738 0.00266192608047563 0.00265772446744811 0.00195252587948395 0.00199168110293056 1.417753354 NA 1 0 5 0 0 NA NA NA 0
19 8100000 3 0 0 5 0 0 4 0 0 0.0368474205173557 0.327482838934336 1 6 0.641826666666667 NA 0.1261 0.2692 0.236079693055656 0.00190900272060339 0.00194150048977343 0.00174978339576235 0.00172359834431104 1.417753354 NA 1 0 12 0 0 0 FALSE NA 0
19 8175000 3 0 0 6 0 0 3 0 0 0.0278016281097395 0.309953640957391 1 7 0.636066666666667 NA 0.0937657321899736 0.236638984168865 0.216815910350128 0.0024349648054078 0.00245728129412473 0.00200683850149334 0.00204415426169411 1.417753354 NA 1 0 12 0 0 0 FALSE NA 0
19 8250000 1 0 0 6 0 0 3 0 0 0.0539502820225767 0.313086373262431 1 3 0.439266666666667 NA NA NA 0.293734016065447 0.00146855166422777 0.00147363006910165 0.00158533068310481 0.00152353817055012 1.5856052433126 NA 1 0 10 0 0 0 FALSE NA 0
19 8325000 3 0 0 3 0 0 4 0 0 0.0296211793179318 0.272581166941694 1 4 0.775626666666667 NA NA NA 0.25147416287086 0.00104611875572496 0.00104340076630689 0.00245831844806899 0.00253165877396716 2.227068153 NA 1 0 10 0 0 0 FALSE NA 0
19 8400000 3 0 0 6 0 0 4 0 0 0.0305088522907362 0.193218044554099 1 5 0.416853333333333 NA 0.0057 0.0954 0.262077240103737 0.00108559635465359 0.00099494100644866 0.00254812387806585 0.00255431206965894 2.04153183118471 NA 1 0 13 0 0 0 FALSE NA 0
19 8475000 3 0 0 6 0 0 4 0 0 0.0374385638997796 0.244413104107422 1 8 0.8 NA 0.024 0.2643 0.252777116389081 0.00164535066686406 0.00174957415084518 0.00213632289837677 0.0021246724005618 0.288204542 NA 1 0 13 0 0 0 FALSE NA 0
19 8550000 3 0 0 6 0 0 4 0 0 0.0514187241295612 0.126462218830066 1 4 0.49432 NA NA NA 0.326598935241454 0.00246591350992108 0.00249998997795668 0.00187380618536048 0.00193554574978459 0.288204542 NA NA 0 13 0 0 0 FALSE NA 0
19 8625000 2 0 0 5 0 0 4 0 0 0.0180393138229862 0.279322021451911 1 2 0.46924 NA NA NA 0.247607297333667 0.00112028051484975 0.00110521062908402 0.00255492049796011 0.00249516055338406 0.288204542 NA NA 0 11 0 0 0 FALSE NA 0
19 8700000 3 1 0.333333333333333 2 0 0 4 0 0 0.0385979679135236 0.290368438867719 1 5 0.857186666666667 NA 0 0.1263 0.275529923096863 0.00108287487909429 0.00109161588519032 0.00230588776341156 0.0023782787781519 0.288204542 NA 1 0 9 1 0.111111111111111 0.111111111111111 TRUE "(0.1,0.2]" 1
19 8775000 3 1 0.333333333333333 0 0 NA 0 0 NA 0.028817500164215 0.266889785241396 1 5 0.771266666666667 NA 0.0379108800672128 0.351968031926066 0.27761870359623 0.00132948101943498 0.00128235646985602 0.0012073133005895 0.00115695476287638 0.288204542 NA 1 0 3 1 0.333333333333333 NA NA NA 1
19 8850000 0 0 NA 6 0 0 4 0 0 0.0363079125041132 0.26202125774926 1 6 0.405106666666667 NA 0.0111116168183788 0.191690290420459 0.35071804683135 0.0011211718365069 0.00113620796225523 0.00190913411189195 0.00189947948012029 0.288204542 NA 1 0 10 0 0 NA NA NA 0
19 8925000 3 0 0 0 0 NA 4 0 0 0.0535302349024998 0.215049356691865 1 8 0.628493333333333 NA 0.0189 0.1189 0.257738812400666 0.00152702673391946 0.0015157902533686 0.00116505242429011 0.00116049042741947 0.288204542 NA 1 0 7 0 0 NA NA NA 0
19 9e+06 2 1 0.5 2 1 0.5 4 1 0.25 0.0252297388451919 0.813341342672804 1 4 0.395853333333333 NA NA NA 0.26112490503925 0.00150122948619667 0.00148480261567614 0.0012317197031429 0.00118962826704793 0.288204542 NA 1 0 8 3 0.375 0.416666666666667 TRUE "(0.4,0.5]" 3
19 9075000 2 0 0 6 0 0 4 0 0 0.05430404807553 0.279815830516251 1 10 0.55208 NA NA NA 0.279636020315145 0.000943298798319372 0.000935218021574412 0.000923434558633704 0.00091757696489423 0.288204542 NA 1 0 12 0 0 0 FALSE NA 0
19 9150000 2 2 1 4 0 0 4 0 0 0.0258075955503761 0.35519320500053 1 6 0.629173333333333 NA NA NA 0.271956527801987 0.000754251844122399 0.000749904932422797 0.00103782647152311 0.00101378676633474 0.288204542 1 1 0 10 2 0.2 0.333333333333333 TRUE "(0.3,0.4]" 1
19 9225000 2 1 0.5 6 0 0 4 2 0.5 0.0317763458240308 0.218939770042622 1 9 0.581253333333333 NA NA NA 0.266563721384701 0.000900733854404977 0.00090882457268354 0.00208897918462524 0.00213223085474484 0.288204542 NA 1 0 12 3 0.25 0.333333333333333 TRUE "(0.3,0.4]" 2
19 9300000 1 0 0 6 0 0 4 0 0 0.0972543985026186 0.206211679722653 1 5 0.361453333333333 NA NA NA 0.241508877754536 0.00132587125227704 0.00132771897234839 0.00259494836504175 0.00261839294713993 0.288204542 NA 1 0 11 0 0 0 FALSE NA 0
19 9375000 2 1 0.5 2 0 0 3 0 0 0.0547618268505801 0.404909985329788 1 4 0.478013333333333 NA NA NA 0.250909299246282 0.0014402340104341 0.00139214408104514 0.00214828169156602 0.00206787277753081 0.288204542 NA 1 0 7 1 0.142857142857143 0.166666666666667 TRUE "(0.1,0.2]" 1
19 9450000 3 3 1 6 0 0 4 0 0 0.0737551174734512 0.346586314237529 1 7 0.5206 NA 0.00960048909720807 0.117847320154881 0.265395007393845 0.00167086847689677 0.00168702202820848 0.00229807893695937 0.00232178520559821 0.288204542 NA 1 0 13 3 0.230769230769231 0.333333333333333 TRUE "(0.3,0.4]" 1
19 9525000 2 1 0.5 6 0 0 4 0 0 0.016906 0.423392 1 8 0.484413333333333 NA NA NA 0.253523443214205 0.00246479831015756 0.00196381607926662 0.00521043758130702 0.00514256927353389 0.288204542 NA 1 0 12 1 0.0833333333333333 0.166666666666667 TRUE "(0.1,0.2]" 1
19 9600000 3 2 0.666666666666667 6 0 0 4 0 0 0.031461715516792 0.297854871675035 1 4 0.767373333333333 NA 0.0269 0.1286 0.244233776975712 0.0012139717694664 0.00121246659121462 0.002021991328296 0.00204233003050541 0.288204542 NA 1 0 13 2 0.153846153846154 0.222222222222222 TRUE "(0.2,0.3]" 1
19 9675000 1 0 0 5 0 0 4 0 0 0.0429156482228308 0.361485514747043 1 2 0.886013333333333 NA NA NA 0.209306192347293 0.00110237304496946 0.00113465400783572 0.00163228349478803 0.00171489078695918 0.838067010244 NA 1 0 10 0 0 0 FALSE NA 0
19 9750000 3 1 0.333333333333333 4 0 0 2 0 0 0.0394640131106322 0.342279848778736 1 5 0.24444 NA NA NA 0.333236054941573 0.0016004929493999 0.00115763947149299 0.00323008978349129 0.0027605739129743 0.99496864 NA NA 0 9 1 0.111111111111111 0.111111111111111 TRUE "(0.1,0.2]" 1
19 9825000 2 1 0.5 3 0 0 2 0 0 0.0161404463354378 0.233972405139467 1 3 0.631413333333333 NA NA NA 0.267353047866887 0.00104114468301408 0.000988558905388063 0.00217637431607546 0.00208240274395726 0.99496864 NA NA 0 7 1 0.142857142857143 0.166666666666667 TRUE "(0.1,0.2]" 1
19 9900000 3 1 0.333333333333333 1 0 0 3 0 0 0.0298958462857283 0.300200607362414 1 7 0.5684 NA NA NA 0.330125547335045 0.00267979825753212 0.00234212111039397 0.00231532171312273 0.00216395398945868 0.99496864 NA 1 0 7 1 0.142857142857143 0.111111111111111 TRUE "(0.1,0.2]" 1
19 9975000 2 2 1 3 0 0 3 0 0 0.0466582141191194 0.535208116218215 1 6 0.322226666666667 NA NA NA 0.439092746220561 0.00157739051409624 0.001542900796811 0.00196248738673807 0.00176699057121686 0.982347688721307 NA NA 0 8 2 0.25 0.333333333333333 TRUE "(0.3,0.4]" 1
19 10050000 2 1 0.5 1 0 0 2 0 0 0.0361976748081083 0.386794108205884 1 8 0.696453333333333 NA NA NA 0.313419439021475 0.00212860819509949 0.00212530175626195 0.003058079652314 0.00309600821413536 0.753064386 NA 1 0 5 1 0.2 0.166666666666667 TRUE "(0.1,0.2]" 1
19 10125000 2 2 1 2 1 0.5 4 0 0 0.0286668622813591 0.271427055690604 1 4 0.75112 NA NA NA 0.266559907172063 0.00137782096735391 0.00136896488742772 0.00226031192758788 0.0022411914119871 0.753064386 NA 1 0 8 3 0.375 0.5 TRUE "(0.4,0.5]" 2
19 10200000 0 0 NA 3 1 0.333333333333333 4 0 0 0.0136956022302728 0.322469404279407 1 3 0.599453333333333 NA NA NA 0.294362366502797 0.00132841944592713 0.00124801039273372 0.00299234688905511 0.00290358305796813 0.753064386 NA 1 0 7 1 0.142857142857143 NA NA NA 1
19 10275000 3 2 0.666666666666667 0 0 NA 2 0 0 0.010262301708887 0.1319432957993 1 2 0.708426666666667 NA NA NA 0.290502502925497 0.000812723524128859 0.000812199555298217 0.00189488526111119 0.00192426759733429 0.753064386 NA 1 0 5 2 0.4 NA NA NA 1
19 10350000 3 2 0.666666666666667 3 0 0 3 0 0 0.0344859030707322 0.433659626299727 1 6 0.493613333333333 NA NA NA 0.321658982365907 0.000779798645864221 0.000799196119885853 0.00146008716302253 0.00145715277992424 0.753064386 NA 1 0 9 2 0.222222222222222 0.222222222222222 TRUE "(0.2,0.3]" 1
19 10425000 0 0 NA 6 0 0 3 1 0.333333333333333 0.0122676369153143 0.27894145077049 1 2 0.19552 NA NA NA 0.333800096339114 0.000850170774301605 0.000808257250759422 0.00159721849489907 0.00163378990265829 0.753064386 NA 1 0 9 1 0.111111111111111 NA NA NA 1
19 10500000 1 1 1 3 0 0 3 0 0 0.0143035398302207 0.349818597758913 1 1 0.196306666666667 NA NA NA 0.282531815449062 0.00156570622703079 0.00157734711817216 0.00181167736876315 0.00177585748235049 0.753064386 NA NA 0 7 1 0.142857142857143 0.333333333333333 TRUE "(0.3,0.4]" 1
19 10575000 2 2 1 4 0 0 4 0 0 0.0375948587609591 0.386993488773121 1 5 0.73448 NA 0.0105 0.1917 0.265834433672843 0.000724348892105545 0.000687457100582137 0.00143497300089441 0.00142068402823489 0.753064386 NA 1 0 10 2 0.2 0.333333333333333 TRUE "(0.3,0.4]" 1
19 10650000 2 1 0.5 5 0 0 4 0 0 0.115651 0.342549 NA NA NA NA 0.0105 0.1917 0.250310209710608 0.00109224985359656 0.00112153132703986 0.00145986857103467 0.001469910723711 0.753064386 NA 1 0 11 1 0.0909090909090909 0.166666666666667 TRUE "(0.1,0.2]" 1
19 10725000 1 0 0 0 0 NA 0 0 NA 0.0638028278656889 0.412379804322655 1 2 0.03452 NA NA NA 0.228258136924804 0.00106301354614704 0.00102929699835282 0.00176500079361076 0.00176897407187863 0.753064386 NA NA 0 1 0 0 NA NA NA 0
19 10800000 3 2 0.666666666666667 3 0 0 4 0 0 0.0488999070918087 0.318622201346894 1 2 0.193986666666667 NA NA NA 0.267066238902028 0.00102254255190416 0.00105014650060791 0.00186260300869228 0.0019459875334082 0.753064386 NA 1 0 10 2 0.2 0.222222222222222 TRUE "(0.2,0.3]" 1
19 10875000 3 2 0.666666666666667 6 0 0 4 1 0.25 0.0200785028322348 0.378359995577923 1 4 0.633133333333333 NA NA NA 0.235625301226326 0.000978552678670933 0.000978085285176704 0.00159963724403253 0.00154187174988143 0.753064386 NA 1 0 13 3 0.230769230769231 0.305555555555556 TRUE "(0.3,0.4]" 2
19 10950000 2 2 1 3 0 0 4 0 0 0.0384183773936075 0.33162708949855 1 3 0.744986666666667 NA NA NA 0.279175449828156 0.00104050029461208 0.00101174210926405 0.00125767133280305 0.00125172508911537 0.753064386 NA 1 0 9 2 0.222222222222222 0.333333333333333 TRUE "(0.3,0.4]" 1
19 11025000 3 3 1 2 0 0 1 0 0 0.031678453372979 0.490159174800223 1 5 0.358653333333333 NA NA NA 0.257207391537225 0.0014164201183665 0.00145293874516904 0.00160741915290171 0.00164491127578542 0.753064386 NA 1 0 6 3 0.5 0.333333333333333 TRUE "(0.3,0.4]" 1
19 11100000 3 3 1 6 0 0 4 0 0 0.0585433354470195 0.827010516443975 1 6 0.5298 NA NA NA 0.243555249965186 0.00126975053916197 0.0012728614329923 0.00142023809267331 0.00146440931369053 0.753064386 NA 1 0 13 3 0.230769230769231 0.333333333333333 TRUE "(0.3,0.4]" 1
19 11175000 3 0 0 3 0 0 3 0 0 0.0378198827399186 0.463261791367448 1 4 0.530946666666667 NA 0.0444 0.208 0.237447558046437 0.00141500920645567 0.00138445205052108 0.00169503872106403 0.00166501226848249 0.753064386 NA 1 0 9 0 0 0 FALSE NA 0
19 11250000 2 0 0 1 0 0 2 0 0 0.0138477408379087 0.342309514970384 1 2 0.492933333333333 NA 0.0294 0.2704 0.222783261802575 0.00135874460553954 0.00135590653652765 0.00169100582565351 0.00169136382927714 0.753064386 NA 1 0 5 0 0 0 FALSE NA 0
19 11325000 3 0 0 0 0 NA 0 0 NA 0.0415842375989381 0.652115060518165 1 3 0.3298 NA 0.0175432230470478 0.210491131212821 0.23273177273262 0.00145831798550159 0.0014744723652949 0.00232976373446697 0.00235565256997431 0.753064386 NA 1 0 3 0 0 NA NA NA 0
19 11400000 1 0 0 5 0 0 4 0 0 0.061947 0.491806 1 NA NA NA 0.0677 0.3051 0.278277537193546 0.00151304068849999 0.00144738561619893 0.00247684416478213 0.00243673493478103 0.753064386 NA NA 0 10 0 0 0 FALSE NA 0
19 11475000 1 0 0 2 0 0 2 0 0 0.0189963243156642 0.248211684770667 1 3 0.58252 NA 0.0348 0.3653 0.279278132583983 0.00138488147854659 0.00142881594925383 0.00249647780282171 0.00252475913040529 0.753064386 NA 1 0 5 0 0 0 FALSE NA 0
19 11550000 3 2 0.666666666666667 3 0 0 2 0 0 0.00558160728987759 0.201385275728579 1 1 0.489053333333333 NA 0.0348 0.3653 0.217089501644321 0.00109421085950566 0.00104671732625468 0.00206293112099808 0.00206285611197137 0.753064386 NA NA 0 8 2 0.25 0.222222222222222 TRUE "(0.2,0.3]" 1
19 11625000 0 0 NA 3 0 0 3 0 0 0.0702599629273252 0.513339629636354 1 3 0.734373333333333 NA NA NA 0.215821296809819 0.000978408382180247 0.00102220315901029 0.001830921565215 0.00183007315521628 0.753064386 NA NA 0 6 0 0 NA NA NA 0
19 11700000 1 0 0 2 0 0 2 0 0 0.0490788114818707 0.4646729437292 1 7 0.329013333333333 NA 0.00863948666331153 0.109641217916457 0.256702265893471 0.00226356264526313 0.00224782152648222 0.00169466703211942 0.00168752615585673 0.753064386 NA 1 0 5 0 0 0 FALSE NA 0
19 11775000 2 0 0 1 0 0 1 0 0 0.0910192318657292 0.451688511810855 1 2 0.621986666666667 NA NA NA 0.2415 0.00118929239940877 0.00120918233793664 0.00131840701247555 0.00132046343341762 0.753064386 NA NA 0 4 0 0 0 FALSE NA 0
19 11850000 2 0 0 5 0 0 3 0 0 0.0609717312223859 0.571582403709938 1 5 0.4048 NA NA NA 0.248471288448719 0.00200677791808342 0.00201778167121867 0.00195901798357501 0.00200847233415553 0.753064386 NA 1 0 10 0 0 0 FALSE NA 0
19 11925000 3 0 0 6 1 0.166666666666667 4 1 0.25 0.0361522237120263 0.639349666125117 1 9 0.681066666666667 NA 0.0107 0.1287 0.208604640666352 0.00385777862393293 0.0038439811127664 0.00160509625477666 0.00157048789367972 6.59309617676264 NA 1 0 13 2 0.153846153846154 0.138888888888889 TRUE "(0.1,0.2]" 2
19 1.2e+07 2 0 0 0 0 NA 0 0 NA 0.0337997509097695 0.394230281865261 1 7 0.571466666666667 NA NA NA 0.203555970053256 0.00559955107608935 0.0056352956899175 0.00187750950566538 0.00187249902716984 2.226792087 NA 1 0 2 0 0 NA NA NA 0
19 12075000 3 0 0 6 0 0 4 0 0 0.0465420447260529 0.494893159522922 1 6 0.357653333333333 NA 0.00515282184655397 0.142334486345904 0.234516081000596 0.00583092156119313 0.0058024568263531 0.00213384833752199 0.00210974515974658 2.226792087 NA 1 0 13 0 0 0 FALSE NA 0
19 12150000 3 0 0 6 0 0 4 0 0 0.025427253100159 0.849584179968203 1 2 0.503173333333333 NA NA NA 0.244224099939581 0.00602843008763916 0.0059338518682419 0.00206533534383334 0.00208638247706479 2.226792087 NA NA 0 13 0 0 0 FALSE NA 0
19 12225000 3 0 0 3 0 0 2 0 0 NA NA NA NA NA NA NA NA 0.296160044497618 0.00499845294690528 0.00509907305379313 0.00216465138009965 0.00212787730512468 2.226792087 NA NA 0 8 0 0 0 FALSE NA 0
19 12300000 3 0 0 0 0 NA 3 0 0 NA NA NA NA NA NA NA NA 0.229489560151034 0.00640795647481659 0.00647668016975425 0.00213818295063827 0.00216881475642068 2.226792087 NA NA 0 6 0 0 NA NA NA 0
19 12375000 3 0 0 6 0 0 4 0 0 0.0237137059298919 0.301912508839277 1 3 0.263933333333333 NA 0.0302 0.1651 0.268819257642838 0.00559473262820138 0.00553748810017894 0.00170419576424483 0.0016941020979755 1.84703469222624 NA 1 0 13 0 0 0 FALSE NA 0
19 12450000 3 0 0 6 0 0 4 0 0 0.00984807413805016 0.158574354660402 1 5 0.25972 NA NA NA 0.272071980090613 0.00652785862361464 0.00627073658869024 0.00330215492937102 0.00287578292643647 1.414233471 NA 1 0 13 0 0 0 FALSE NA 0
19 12525000 3 0 0 5 1 0.2 4 0 0 0.0188459017261464 0.230698389847859 1 4 0.390266666666667 NA NA NA 0.265920398740818 0.00536027551227266 0.00547346540262824 0.00294491831620127 0.00291614127247565 1.414233471 NA NA 0 12 1 0.0833333333333333 0.0666666666666667 TRUE "(0,0.1]" 1
