"lg" "pos1" "pos2" "ld_r2_atl"
"30287" 16 3e+06 3009999 0.188757777
"30288" 16 3010000 3019999 0.221197761
"30289" 16 3020000 3029999 0.281368591
"30290" 16 3030000 3039999 0.18538509
"30291" 16 3040000 3049999 0.20885097
"30292" 16 3050000 3059999 0.230707489
"30293" 16 3060000 3069999 0.241638602
"30294" 16 3070000 3079999 0.201258482
"30295" 16 3080000 3089999 0.191548949
"30296" 16 3090000 3099999 0.196352878
"30297" 16 3100000 3109999 0.197650787
"30298" 16 3110000 3119999 0.182177974
"30299" 16 3120000 3129999 0.190111307
"30300" 16 3130000 3139999 0.221240961
"30301" 16 3140000 3149999 0.205882836
"30302" 16 3150000 3159999 0.215336113
"30303" 16 3160000 3169999 0.305072058
"30304" 16 3170000 3179999 0.208105753
"30305" 16 3180000 3189999 0.194151722
"30306" 16 3190000 3199999 0.24814093
"30307" 16 3200000 3209999 0.211166392
"30308" 16 3210000 3219999 0.1853613
"30309" 16 3220000 3229999 0.233514739
"30310" 16 3230000 3239999 0.199503905
"30311" 16 3240000 3249999 0.222527883
"30312" 16 3250000 3259999 0.220634534
"30313" 16 3260000 3269999 0.353963836
"30314" 16 3270000 3279999 0.302306148
"30315" 16 3280000 3289999 0.22410013
"30316" 16 3290000 3299999 0.209803562
"30317" 16 3300000 3309999 0.259736437
"30318" 16 3310000 3319999 0.238368946
"30319" 16 3320000 3329999 0.217849503
"30320" 16 3330000 3339999 0.269316282
"30321" 16 3340000 3349999 0.208372901
"30322" 16 3350000 3359999 0.254558401
"30323" 16 3360000 3369999 0.269856707
"30324" 16 3370000 3379999 0.245590739
"30325" 16 3380000 3389999 0.245288615
"30326" 16 3390000 3399999 0.238446809
"30327" 16 3400000 3409999 0.229055058
"30328" 16 3410000 3419999 0.212498061
"30329" 16 3420000 3429999 0.243575822
"30330" 16 3430000 3439999 0.213342179
"30331" 16 3440000 3449999 0.211100839
"30332" 16 3450000 3459999 0.218833133
"30333" 16 3460000 3469999 0.221107617
"30334" 16 3470000 3479999 0.234862445
"30335" 16 3480000 3489999 0.276571968
"30336" 16 3490000 3499999 0.267005247
"30337" 16 3500000 3509999 0.251664145
"30338" 16 3510000 3519999 0.313531696
"30339" 16 3520000 3529999 0.227175145
"30340" 16 3530000 3539999 0.214326869
"30341" 16 3540000 3549999 0.221068924
"30342" 16 3550000 3559999 0.189314132
"30343" 16 3560000 3569999 0.203847195
"30344" 16 3570000 3579999 0.287980473
"30345" 16 3580000 3589999 0.242065844
"30346" 16 3590000 3599999 0.299304866
"30347" 16 3600000 3609999 0.302874901
"30348" 16 3610000 3619999 0.193072065
"30349" 16 3620000 3629999 0.311069968
"30350" 16 3630000 3639999 0.21957786
"30351" 16 3640000 3649999 0.218442746
"30352" 16 3650000 3659999 0.26371298
"30353" 16 3660000 3669999 0.248182222
"30354" 16 3670000 3679999 0.21747967
"30355" 16 3680000 3689999 0.245468101
"30356" 16 3690000 3699999 0.237764856
"30357" 16 3700000 3709999 0.215373962
"30358" 16 3710000 3719999 0.222585354
"30359" 16 3720000 3729999 0.196173647
"30360" 16 3730000 3739999 0.224943351
"30361" 16 3740000 3749999 0.244503048
"30362" 16 3750000 3759999 0.194964589
"30363" 16 3760000 3769999 0.189242924
"30364" 16 3770000 3779999 0.194283844
"30365" 16 3780000 3789999 0.216928097
"30366" 16 3790000 3799999 0.221481775
"30367" 16 3800000 3809999 0.215872465
"30368" 16 3810000 3819999 0.305968256
"30369" 16 3820000 3829999 0.18196622
"30370" 16 3830000 3839999 0.223348481
"30371" 16 3840000 3849999 0.209076604
"30372" 16 3850000 3859999 0.271603944
"30373" 16 3860000 3869999 0.222838905
"30374" 16 3870000 3879999 0.270055167
"30375" 16 3880000 3889999 0.263228078
"30376" 16 3890000 3899999 0.255176931
"30377" 16 3900000 3909999 0.24799339
"30378" 16 3910000 3919999 0.284908371
"30379" 16 3920000 3929999 0.219795367
"30380" 16 3930000 3939999 0.201895966
"30381" 16 3940000 3949999 0.2828361
"30382" 16 3950000 3959999 0.272805889
"30383" 16 3960000 3969999 0.202233931
"30384" 16 3970000 3979999 0.187557444
"30385" 16 3980000 3989999 0.230813001
"30386" 16 3990000 3999999 0.21748792
"30387" 16 4e+06 4009999 0.198590206
"30388" 16 4010000 4019999 0.227747649
"30389" 16 4020000 4029999 0.215726037
"30390" 16 4030000 4039999 0.273723998
"30391" 16 4040000 4049999 0.360854218
"30392" 16 4050000 4059999 0.296168635
"30393" 16 4060000 4069999 0.291560697
"30394" 16 4070000 4079999 0.229636696
"30395" 16 4080000 4089999 0.224467565
"30396" 16 4090000 4099999 0.217358826
"30397" 16 4100000 4109999 0.203952261
"30398" 16 4110000 4119999 0.206847968
"30399" 16 4120000 4129999 0.278303201
"30400" 16 4130000 4139999 0.223412575
"30401" 16 4140000 4149999 0.225641527
"30402" 16 4150000 4159999 0.257971665
"30403" 16 4160000 4169999 0.194454478
"30404" 16 4170000 4179999 0.211282942
"30405" 16 4180000 4189999 0.211776615
"30406" 16 4190000 4199999 0.193651133
"30407" 16 4200000 4209999 0.240228484
"30408" 16 4210000 4219999 0.206371936
"30409" 16 4220000 4229999 0.379283962
"30410" 16 4230000 4239999 0.384438222
"30411" 16 4240000 4249999 0.295130942
"30412" 16 4250000 4259999 0.277669948
"30413" 16 4260000 4269999 0.30507686
"30414" 16 4270000 4279999 0.212561203
"30415" 16 4280000 4289999 0.268993686
"30416" 16 4290000 4299999 0.305766661
"30417" 16 4300000 4309999 0.371159765
"30418" 16 4310000 4319999 0.288423661
"30419" 16 4320000 4329999 0.255347865
"30420" 16 4330000 4339999 0.340609389
"30421" 16 4340000 4349999 0.238135158
"30422" 16 4350000 4359999 0.213211956
"30423" 16 4360000 4369999 0.235699088
"30424" 16 4370000 4379999 0.591679264
"30425" 16 4380000 4389999 0.478135888
"30426" 16 4390000 4399999 0.210468092
"30427" 16 4400000 4409999 0.270456215
"30428" 16 4410000 4419999 0.216662668
"30429" 16 4420000 4429999 0.205959093
"30430" 16 4430000 4439999 0.223641007
"30431" 16 4440000 4449999 0.197909186
"30432" 16 4450000 4459999 0.22745873
"30433" 16 4460000 4469999 0.198338169
"30434" 16 4470000 4479999 0.203881534
"30435" 16 4480000 4489999 0.200878492
"30436" 16 4490000 4499999 0.222534992
"30437" 16 4500000 4509999 0.227690307
"30438" 16 4510000 4519999 0.2403241
"30439" 16 4520000 4529999 0.172713395
"30440" 16 4530000 4539999 0.215168866
"30441" 16 4540000 4549999 0.219659208
"30442" 16 4550000 4559999 0.205918968
"30443" 16 4560000 4569999 0.244176775
"30444" 16 4570000 4579999 0.263839519
"30445" 16 4580000 4589999 0.17499995
"30446" 16 4590000 4599999 0.178357987
"30447" 16 4600000 4609999 0.222773324
"30448" 16 4610000 4619999 0.275695783
"30449" 16 4620000 4629999 0.191497406
"30450" 16 4630000 4639999 0.202409922
"30451" 16 4640000 4649999 0.241204088
"30452" 16 4650000 4659999 0.237078918
"30453" 16 4660000 4669999 0.336142062
"30454" 16 4670000 4679999 0.34152203
"30455" 16 4680000 4689999 0.287872646
"30456" 16 4690000 4699999 0.348658355
"30457" 16 4700000 4709999 0.261086745
"30458" 16 4710000 4719999 0.232263848
"30459" 16 4720000 4729999 0.252026992
"30460" 16 4730000 4739999 0.274542278
"30461" 16 4740000 4749999 0.278388517
"30462" 16 4750000 4759999 0.281931933
"30463" 16 4760000 4769999 0.323183422
"30464" 16 4770000 4779999 0.352698965
"30465" 16 4780000 4789999 0.234548362
"30466" 16 4790000 4799999 0.218062488
"30467" 16 4800000 4809999 0.291198497
"30468" 16 4810000 4819999 0.393279952
"30469" 16 4820000 4829999 0.313502072
"30470" 16 4830000 4839999 0.444902116
"30471" 16 4840000 4849999 0.855868027
"30472" 16 4850000 4859999 0.300642278
"30473" 16 4860000 4869999 0.329086984
"30474" 16 4870000 4879999 0.248191306
"30475" 16 4880000 4889999 0.163569782
"30476" 16 4890000 4899999 0.17453966
"30477" 16 4900000 4909999 0.242540291
"30478" 16 4910000 4919999 0.345255106
"30479" 16 4920000 4929999 0.280020911
"30480" 16 4930000 4939999 0.309437688
"30481" 16 4940000 4949999 0.241931669
"30482" 16 4950000 4959999 0.209487471
"30483" 16 4960000 4969999 0.218842104
"30484" 16 4970000 4979999 0.194636571
"30485" 16 4980000 4989999 0.233366061
"30486" 16 4990000 4999999 0.240614146
"30487" 16 5e+06 5009999 0.22760393
"30488" 16 5010000 5019999 0.202929319
"30489" 16 5020000 5029999 0.238444244
"30490" 16 5030000 5039999 0.208394584
"30491" 16 5040000 5049999 0.20792579
"30492" 16 5050000 5059999 0.260392646
"30493" 16 5060000 5069999 0.204966289
"30494" 16 5070000 5079999 0.20917822
"30495" 16 5080000 5089999 0.235890096
"30496" 16 5090000 5099999 0.204029777
"30497" 16 5100000 5109999 0.271867963
"30498" 16 5110000 5119999 0.231534226
"30499" 16 5120000 5129999 0.226685787
"30500" 16 5130000 5139999 0.250549861
"30501" 16 5140000 5149999 0.274130629
"30502" 16 5150000 5159999 0.21139372
"30503" 16 5160000 5169999 0.225292646
"30504" 16 5170000 5179999 0.203474172
"30505" 16 5180000 5189999 0.221744643
"30506" 16 5190000 5199999 0.255654837
"30507" 16 5200000 5209999 0.238039094
"30508" 16 5210000 5219999 0.218825733
"30509" 16 5220000 5229999 0.224046157
"30510" 16 5230000 5239999 0.349198826
"30511" 16 5240000 5249999 0.263714869
"30512" 16 5250000 5259999 0.262388783
"30513" 16 5260000 5269999 0.319573109
"30514" 16 5270000 5279999 0.370880457
"30515" 16 5280000 5289999 0.414418274
"30516" 16 5290000 5299999 0.378726546
"30517" 16 5300000 5309999 0.324104038
"30518" 16 5310000 5319999 0.24498782
"30519" 16 5320000 5329999 0.289086465
"30520" 16 5330000 5339999 0.289534145
"30521" 16 5340000 5349999 0.22941242
"30522" 16 5350000 5359999 0.338258864
"30523" 16 5360000 5369999 0.464928643
"30524" 16 5370000 5379999 0.450290899
"30525" 16 5380000 5389999 0.24914044
"30526" 16 5390000 5399999 0.206559641
"30527" 16 5400000 5409999 0.506757558
"30528" 16 5410000 5419999 0.34163292
"30529" 16 5420000 5429999 0.417423403
"30530" 16 5430000 5439999 0.297907153
"30531" 16 5440000 5449999 0.235653943
"30532" 16 5450000 5459999 0.220509842
"30533" 16 5460000 5469999 0.222318002
"30534" 16 5470000 5479999 0.222523468
"30535" 16 5480000 5489999 0.233224808
"30536" 16 5490000 5499999 0.240529303
"30537" 16 5500000 5509999 0.252797625
"30538" 16 5510000 5519999 0.243662931
"30539" 16 5520000 5529999 0.259610772
"30540" 16 5530000 5539999 0.190073102
"30541" 16 5540000 5549999 0.258390516
"30542" 16 5550000 5559999 0.331431545
"30543" 16 5560000 5569999 0.203764757
"30544" 16 5570000 5579999 0.208310908
"30545" 16 5580000 5589999 0.220330614
"30546" 16 5590000 5599999 0.251720563
"30547" 16 5600000 5609999 0.239168661
"30548" 16 5610000 5619999 0.293683011
"30549" 16 5620000 5629999 0.276389467
"30550" 16 5630000 5639999 0.186047905
"30551" 16 5640000 5649999 0.205001383
"30552" 16 5650000 5659999 0.19005422
"30553" 16 5660000 5669999 0.207570054
"30554" 16 5670000 5679999 0.21464544
"30555" 16 5680000 5689999 0.294042275
"30556" 16 5690000 5699999 0.291768286
"30557" 16 5700000 5709999 0.33919293
"30558" 16 5710000 5719999 0.185523526
"30559" 16 5720000 5729999 0.166754926
"30560" 16 5730000 5739999 0.229466449
"30561" 16 5740000 5749999 0.248072387
"30562" 16 5750000 5759999 0.225804592
"30563" 16 5760000 5769999 0.209802786
"30564" 16 5770000 5779999 0.181853987
"30565" 16 5780000 5789999 0.226903661
"30566" 16 5790000 5799999 0.202621327
"30567" 16 5800000 5809999 0.218626167
"30568" 16 5810000 5819999 0.18018184
"30569" 16 5820000 5829999 0.205322242
"30570" 16 5830000 5839999 0.225894409
"30571" 16 5840000 5849999 0.234658673
"30572" 16 5850000 5859999 0.242050353
"30573" 16 5860000 5869999 0.421064422
"30574" 16 5870000 5879999 0.339705517
"30575" 16 5880000 5889999 0.264263693
"30576" 16 5890000 5899999 0.391255091
"30577" 16 5900000 5909999 0.287603757
"30578" 16 5910000 5919999 0.285052983
"30579" 16 5920000 5929999 0.244947145
"30580" 16 5930000 5939999 0.243619019
"30581" 16 5940000 5949999 0.254752587
"30582" 16 5950000 5959999 0.289619549
"30583" 16 5960000 5969999 0.254515833
"30584" 16 5970000 5979999 0.279490599
"30585" 16 5980000 5989999 0.270446717
"30586" 16 5990000 5999999 0.232608156
"30587" 16 6e+06 6009999 0.344237286
"30588" 16 6010000 6019999 0.318827232
"30589" 16 6020000 6029999 0.391483443
"30590" 16 6030000 6039999 0.287975633
"30591" 16 6040000 6049999 0.316657753
"30592" 16 6050000 6059999 0.303221202
"30593" 16 6060000 6069999 0.310416287
"30594" 16 6070000 6079999 0.255492883
"30595" 16 6080000 6089999 0.233618702
"30596" 16 6090000 6099999 0.258421411
"30597" 16 6100000 6109999 0.219618286
"30598" 16 6110000 6119999 0.255031865
"30599" 16 6120000 6129999 0.304471341
"30600" 16 6130000 6139999 0.218124598
"30601" 16 6140000 6149999 0.209663148
"30602" 16 6150000 6159999 0.207115289
"30603" 16 6160000 6169999 0.246637188
"30604" 16 6170000 6179999 0.199117819
"30605" 16 6180000 6189999 0.201717835
"30606" 16 6190000 6199999 0.183971409
"30607" 16 6200000 6209999 0.180581279
"30608" 16 6210000 6219999 0.202703532
"30609" 16 6220000 6229999 0.283870492
"30610" 16 6230000 6239999 0.195475861
"30611" 16 6240000 6249999 0.185315138
"30612" 16 6250000 6259999 0.209633088
"30613" 16 6260000 6269999 0.344092831
"30614" 16 6270000 6279999 0.189262119
"30615" 16 6280000 6289999 0.236162342
"30616" 16 6290000 6299999 0.251063746
"30617" 16 6300000 6309999 0.230682896
"30618" 16 6310000 6319999 0.226200866
"30619" 16 6320000 6329999 0.224285375
"30620" 16 6330000 6339999 0.21391884
"30621" 16 6340000 6349999 0.230150733
"30622" 16 6350000 6359999 0.298307892
"30623" 16 6360000 6369999 0.220745733
"30624" 16 6370000 6379999 0.221710196
"30625" 16 6380000 6389999 0.210110446
"30626" 16 6390000 6399999 0.178731415
"30627" 16 6400000 6409999 0.204843893
"30628" 16 6410000 6419999 0.207145858
"30629" 16 6420000 6429999 0.217654335
"30630" 16 6430000 6439999 0.259577434
"30631" 16 6440000 6449999 0.239591369
"30632" 16 6450000 6459999 0.23105147
"30633" 16 6460000 6469999 0.171112857
"30634" 16 6470000 6479999 0.265354059
"30635" 16 6480000 6489999 0.197125608
"30636" 16 6490000 6499999 0.221002357
"30637" 16 6500000 6509999 0.216807365
"30638" 16 6510000 6519999 0.205969576
"30639" 16 6520000 6529999 0.230230917
"30640" 16 6530000 6539999 0.232641205
"30641" 16 6540000 6549999 0.272849298
"30642" 16 6550000 6559999 0.220573725
"30643" 16 6560000 6569999 0.222463122
"30644" 16 6570000 6579999 0.213629758
"30645" 16 6580000 6589999 0.1827857
"30646" 16 6590000 6599999 0.277486217
"30647" 16 6600000 6609999 0.239431283
"30648" 16 6610000 6619999 0.372825685
"30649" 16 6620000 6629999 0.253723482
"30650" 16 6630000 6639999 0.196043585
"30651" 16 6640000 6649999 0.260489601
"30652" 16 6650000 6659999 0.260496264
"30653" 16 6660000 6669999 0.240192287
"30654" 16 6670000 6679999 0.235969067
"30655" 16 6680000 6689999 0.238487379
"30656" 16 6690000 6699999 0.209961804
"30657" 16 6700000 6709999 0.209658652
"30658" 16 6710000 6719999 0.255081993
"30659" 16 6720000 6729999 0.219187442
"30660" 16 6730000 6739999 0.196323037
"30661" 16 6740000 6749999 0.256240097
"30662" 16 6750000 6759999 0.187874341
"30663" 16 6760000 6769999 0.227568393
"30664" 16 6770000 6779999 0.212946867
"30665" 16 6780000 6789999 0.19938258
"30666" 16 6790000 6799999 0.179169693
"30667" 16 6800000 6809999 0.192917892
"30668" 16 6810000 6819999 0.189286577
"30669" 16 6820000 6829999 0.201781472
"30670" 16 6830000 6839999 0.251491913
"30671" 16 6840000 6849999 0.211073986
"30672" 16 6850000 6859999 0.212275053
"30673" 16 6860000 6869999 0.235320474
"30674" 16 6870000 6879999 0.222066512
"30675" 16 6880000 6889999 0.220375275
"30676" 16 6890000 6899999 0.207481659
"30677" 16 6900000 6909999 0.165041728
"30678" 16 6910000 6919999 0.240772538
"30679" 16 6920000 6929999 0.253040558
"30680" 16 6930000 6939999 0.198948331
"30681" 16 6940000 6949999 0.22233488
"30682" 16 6950000 6959999 0.20913553
"30683" 16 6960000 6969999 0.234351355
"30684" 16 6970000 6979999 0.290122172
"30685" 16 6980000 6989999 0.241027101
"30686" 16 6990000 6999999 0.263051579
"30687" 16 7e+06 7009999 0.323129924
"30688" 16 7010000 7019999 0.246036604
"30689" 16 7020000 7029999 0.174645398
"30690" 16 7030000 7039999 0.244504258
"30691" 16 7040000 7049999 0.217051084
"30692" 16 7050000 7059999 0.266927421
"30693" 16 7060000 7069999 0.273021209
"30694" 16 7070000 7079999 0.18170403
"30695" 16 7080000 7089999 0.209070511
"30696" 16 7090000 7099999 0.21733787
"30697" 16 7100000 7109999 0.23739898
"30698" 16 7110000 7119999 0.243582847
"30699" 16 7120000 7129999 0.222666457
"30700" 16 7130000 7139999 0.203639643
"30701" 16 7140000 7149999 0.188581301
"30702" 16 7150000 7159999 0.22022202
"30703" 16 7160000 7169999 0.197471363
"30704" 16 7170000 7179999 0.205282034
"30705" 16 7180000 7189999 0.213077303
"30706" 16 7190000 7199999 0.207929523
"30707" 16 7200000 7209999 0.177898069
"30708" 16 7210000 7219999 0.186273837
"30709" 16 7220000 7229999 0.222748863
"30710" 16 7230000 7239999 0.204369586
"30711" 16 7240000 7249999 0.232964771
"30712" 16 7250000 7259999 0.283153318
"30713" 16 7260000 7269999 0.294586351
"30714" 16 7270000 7279999 0.248637338
"30715" 16 7280000 7289999 0.269706266
"30716" 16 7290000 7299999 0.23109089
"30717" 16 7300000 7309999 0.178102684
"30718" 16 7310000 7319999 0.186320907
"30719" 16 7320000 7329999 0.200616658
"30720" 16 7330000 7339999 0.187222937
"30721" 16 7340000 7349999 0.208934044
"30722" 16 7350000 7359999 0.19223581
"30723" 16 7360000 7369999 0.200066213
"30724" 16 7370000 7379999 0.251411853
"30725" 16 7380000 7389999 0.308032484
"30726" 16 7390000 7399999 0.229373572
"30727" 16 7400000 7409999 0.22026957
"30728" 16 7410000 7419999 0.250799834
"30729" 16 7420000 7429999 0.20317414
"30730" 16 7430000 7439999 0.214287351
"30731" 16 7440000 7449999 0.237787597
"30732" 16 7450000 7459999 0.22404994
"30733" 16 7460000 7469999 0.231325008
"30734" 16 7470000 7479999 0.2137713
"30735" 16 7480000 7489999 0.232205768
"30736" 16 7490000 7499999 0.305825599
"30737" 16 7500000 7509999 0.272911016
"30738" 16 7510000 7519999 0.22194533
"30739" 16 7520000 7529999 0.217190766
"30740" 16 7530000 7539999 0.234661721
"30741" 16 7540000 7549999 0.261736268
"30742" 16 7550000 7559999 0.233849113
"30743" 16 7560000 7569999 0.240021786
"30744" 16 7570000 7579999 0.227651723
"30745" 16 7580000 7589999 0.219749583
"30746" 16 7590000 7599999 0.20238029
"30747" 16 7600000 7609999 0.206794188
"30748" 16 7610000 7619999 0.261914268
"30749" 16 7620000 7629999 0.19785692
"30750" 16 7630000 7639999 0.199911099
"30751" 16 7640000 7649999 0.226800245
"30752" 16 7650000 7659999 0.203523844
"30753" 16 7660000 7669999 0.227746064
"30754" 16 7670000 7679999 0.240173406
"30755" 16 7680000 7689999 0.224224759
"30756" 16 7690000 7699999 0.238905798
"30757" 16 7700000 7709999 0.194686845
"30758" 16 7710000 7719999 0.243754356
"30759" 16 7720000 7729999 0.26183986
"30760" 16 7730000 7739999 0.202736957
"30761" 16 7740000 7749999 0.266336321
"30762" 16 7750000 7759999 0.253268387
"30763" 16 7760000 7769999 0.275297787
"30764" 16 7770000 7779999 0.312354995
"30765" 16 7780000 7789999 0.22855521
"30766" 16 7790000 7799999 0.197695887
"30767" 16 7800000 7809999 0.253817401
"30768" 16 7810000 7819999 0.247405206
"30769" 16 7820000 7829999 0.272016501
"30770" 16 7830000 7839999 0.217705652
"30771" 16 7840000 7849999 0.192478689
"30772" 16 7850000 7859999 0.196997225
"30773" 16 7860000 7869999 0.239735429
"30774" 16 7870000 7879999 0.253887697
"30775" 16 7880000 7889999 0.237291534
"30776" 16 7890000 7899999 0.172173869
"30777" 16 7900000 7909999 0.242938239
"30778" 16 7910000 7919999 0.252204148
"30779" 16 7920000 7929999 0.266766522
"30780" 16 7930000 7939999 0.199111135
"30781" 16 7940000 7949999 0.233544053
"30782" 16 7950000 7959999 0.231742588
"30783" 16 7960000 7969999 0.230075286
"30784" 16 7970000 7979999 0.196444964
"30785" 16 7980000 7989999 0.195938812
"30786" 16 7990000 7999999 0.206113631
"30787" 16 8e+06 8009999 0.232085481
"30788" 16 8010000 8019999 0.237388475
"30789" 16 8020000 8029999 0.245999374
"30790" 16 8030000 8039999 0.203578592
"30791" 16 8040000 8049999 0.192614795
"30792" 16 8050000 8059999 0.239901893
"30793" 16 8060000 8069999 0.19959481
"30794" 16 8070000 8079999 0.192148202
"30795" 16 8080000 8089999 0.201595327
"30796" 16 8090000 8099999 0.209653826
"30797" 16 8100000 8109999 0.22451182
"30798" 16 8110000 8119999 0.227752292
"30799" 16 8120000 8129999 0.270685006
"30800" 16 8130000 8139999 0.266834806
"30801" 16 8140000 8149999 0.268502756
"30802" 16 8150000 8159999 0.23253316
"30803" 16 8160000 8169999 0.2240965
"30804" 16 8170000 8179999 0.192226853
"30805" 16 8180000 8189999 0.187717237
"30806" 16 8190000 8199999 0.209612579
"30807" 16 8200000 8209999 0.186922331
"30808" 16 8210000 8219999 0.212875388
"30809" 16 8220000 8229999 0.247151198
"30810" 16 8230000 8239999 0.199649306
"30811" 16 8240000 8249999 0.332711868
"30812" 16 8250000 8259999 0.3618496
"30813" 16 8260000 8269999 0.315757297
"30814" 16 8270000 8279999 0.261965589
"30815" 16 8280000 8289999 0.256324945
"30816" 16 8290000 8299999 0.369057795
"30817" 16 8300000 8309999 0.222234673
"30818" 16 8310000 8319999 0.277633303
"30819" 16 8320000 8329999 0.466209113
"30820" 16 8330000 8339999 0.4625936
"30821" 16 8340000 8349999 0.358954217
"30822" 16 8350000 8359999 0.367621158
"30823" 16 8360000 8369999 0.262340248
"30824" 16 8370000 8379999 0.256243431
"30825" 16 8380000 8389999 0.200538394
"30826" 16 8390000 8399999 0.250654135
"30827" 16 8400000 8409999 0.22254583
"30828" 16 8410000 8419999 0.232177505
"30829" 16 8420000 8429999 0.193142637
"30830" 16 8430000 8439999 0.249619435
"30831" 16 8440000 8449999 0.281643122
"30832" 16 8450000 8459999 0.208626311
"30833" 16 8460000 8469999 0.245527356
"30834" 16 8470000 8479999 0.38258227
"30835" 16 8480000 8489999 0.253816198
"30836" 16 8490000 8499999 0.319159845
"30837" 16 8500000 8509999 0.304428727
"30838" 16 8510000 8519999 0.21852932
"30839" 16 8520000 8529999 0.272964045
"30840" 16 8530000 8539999 0.367934845
"30841" 16 8540000 8549999 0.385717588
"30842" 16 8550000 8559999 0.217906166
"30843" 16 8560000 8569999 0.322793374
"30844" 16 8570000 8579999 0.238526967
"30845" 16 8580000 8589999 0.245385722
"30846" 16 8590000 8599999 0.215509929
"30847" 16 8600000 8609999 0.186313035
"30848" 16 8610000 8619999 0.225406893
"30849" 16 8620000 8629999 0.28696216
"30850" 16 8630000 8639999 0.207723042
"30851" 16 8640000 8649999 0.246948906
"30852" 16 8650000 8659999 0.221545604
"30853" 16 8660000 8669999 0.208046386
"30854" 16 8670000 8679999 0.235877909
"30855" 16 8680000 8689999 0.213100914
"30856" 16 8690000 8699999 0.249271127
"30857" 16 8700000 8709999 0.290640047
"30858" 16 8710000 8719999 0.326703618
"30859" 16 8720000 8729999 0.217420076
"30860" 16 8730000 8739999 0.209322476
"30861" 16 8740000 8749999 0.212227679
"30862" 16 8750000 8759999 0.204894246
"30863" 16 8760000 8769999 0.197330895
"30864" 16 8770000 8779999 0.196515737
"30865" 16 8780000 8789999 0.21307601
"30866" 16 8790000 8799999 0.23816047
"30867" 16 8800000 8809999 0.200263573
"30868" 16 8810000 8819999 0.215798853
"30869" 16 8820000 8829999 0.20014208
"30870" 16 8830000 8839999 0.20193886
"30871" 16 8840000 8849999 0.188695321
"30872" 16 8850000 8859999 0.22095144
"30873" 16 8860000 8869999 0.284524235
"30874" 16 8870000 8879999 0.19848555
"30875" 16 8880000 8889999 0.206867693
"30876" 16 8890000 8899999 0.193718661
"30877" 16 8900000 8909999 0.226683728
"30878" 16 8910000 8919999 0.210608263
"30879" 16 8920000 8929999 0.21639909
"30880" 16 8930000 8939999 0.202313002
"30881" 16 8940000 8949999 0.191003953
"30882" 16 8950000 8959999 0.207477553
"30883" 16 8960000 8969999 0.218292656
"30884" 16 8970000 8979999 0.246387764
"30885" 16 8980000 8989999 0.217984315
"30886" 16 8990000 8999999 0.192841696
"30887" 16 9e+06 9009999 0.258664245
"30888" 16 9010000 9019999 0.200793444
"30889" 16 9020000 9029999 0.180133326
"30890" 16 9030000 9039999 0.212432019
"30891" 16 9040000 9049999 0.192861651
"30892" 16 9050000 9059999 0.202895808
"30893" 16 9060000 9069999 0.228103173
"30894" 16 9070000 9079999 0.214171848
"30895" 16 9080000 9089999 0.232728813
"30896" 16 9090000 9099999 0.194973503
"30897" 16 9100000 9109999 0.224346451
"30898" 16 9110000 9119999 0.273928115
"30899" 16 9120000 9129999 0.249677619
"30900" 16 9130000 9139999 0.215239764
"30901" 16 9140000 9149999 0.211514269
"30902" 16 9150000 9159999 0.213646851
"30903" 16 9160000 9169999 0.25640583
"30904" 16 9170000 9179999 0.265549232
"30905" 16 9180000 9189999 0.285844858
"30906" 16 9190000 9199999 0.228886827
"30907" 16 9200000 9209999 0.229012678
"30908" 16 9210000 9219999 0.252675038
"30909" 16 9220000 9229999 0.243861151
"30910" 16 9230000 9239999 0.242189989
"30911" 16 9240000 9249999 0.250867997
"30912" 16 9250000 9259999 0.184098155
"30913" 16 9260000 9269999 0.264514073
"30914" 16 9270000 9279999 0.25928128
"30915" 16 9280000 9289999 0.244787972
"30916" 16 9290000 9299999 0.201711209
"30917" 16 9300000 9309999 0.254063218
"30918" 16 9310000 9319999 0.268893986
"30919" 16 9320000 9329999 0.187897081
"30920" 16 9330000 9339999 0.222570303
"30921" 16 9340000 9349999 0.210540239
"30922" 16 9350000 9359999 0.226259348
"30923" 16 9360000 9369999 0.211032178
"30924" 16 9370000 9379999 0.232965308
"30925" 16 9380000 9389999 0.197536888
"30926" 16 9390000 9399999 0.254816033
"30927" 16 9400000 9409999 0.230338456
"30928" 16 9410000 9419999 0.20391302
"30929" 16 9420000 9429999 0.24527386
"30930" 16 9430000 9439999 0.200656697
"30931" 16 9440000 9449999 0.204615057
"30932" 16 9450000 9459999 0.179315448
"30933" 16 9460000 9469999 0.293519416
"30934" 16 9470000 9479999 0.224520835
"30935" 16 9480000 9489999 0.184561545
"30936" 16 9490000 9499999 0.214808297
"30937" 16 9500000 9509999 0.24061751
"30938" 16 9510000 9519999 0.262340644
"30939" 16 9520000 9529999 0.210641427
"30940" 16 9530000 9539999 0.235807394
"30941" 16 9540000 9549999 0.218044865
"30942" 16 9550000 9559999 0.222185039
"30943" 16 9560000 9569999 0.216571811
"30944" 16 9570000 9579999 0.176008756
"30945" 16 9580000 9589999 0.215786012
"30946" 16 9590000 9599999 0.27817689
"30947" 16 9600000 9609999 0.268712323
"30948" 16 9610000 9619999 0.293403799
"30949" 16 9620000 9629999 0.345207715
"30950" 16 9630000 9639999 0.190231876
"30951" 16 9640000 9649999 0.242943953
