"lg" "pos1" "pos2" "ds"
"12794" 19 2402351 2408053 0.852150333333333
"12795" 19 2446925 2473806 0.833621333333333
"12796" 19 2590017 2604574 0.575531
"12797" 19 2607676 2619214 0.814433333333333
"12798" 19 2691135 2740776 0.619169333333333
"12799" 19 2747232 2757276 0.8201175
"12800" 19 2762387 2772052 1.034345
"12801" 19 2778794 2784501 1.182449
"12802" 19 2810362 2822543 5.834352
"12803" 19 2991830 3007631 55.028062
"12804" 19 3012250 3042113 1.09993933333333
"12805" 19 3052440 3058328 1.08624866666667
"12806" 19 3070008 3081445 0.909482333333333
"12807" 19 3100049 3107512 0.934107
"12808" 19 3112625 3121706 0.976623833333333
"12809" 19 3126937 3130207 0.755219
"12810" 19 3132065 3133927 1.59904566666667
"12811" 19 3137301 3142146 0.774659666666667
"12812" 19 3151508 3169526 1.0177195
"12813" 19 3176289 3182207 0.887339333333333
"12814" 19 3189279 3197196 0.89718275
"12815" 19 3198754 3214833 0.709816
"12816" 19 3225573 3240219 0.909661666666667
"12817" 19 3270402 3277581 1.425164
"12818" 19 3278186 3283368 1.1679525
"12819" 19 3291428 3306691 0.979146
"12820" 19 3341003 3379924 0.805679666666667
"12821" 19 3466834 3532018 0.954909333333333
"12822" 19 3548544 3583703 0.7616035
"12823" 19 3605352 3610513 0.897253333333333
"12824" 19 3673549 3674727 1.07239066666667
"12825" 19 3681319 3699879 0.672006222222222
"12826" 19 3729099 3741225 0.768274666666667
"12827" 19 3752157 3781487 0.980903
"12828" 19 3946798 3947914 2.234694
"12829" 19 4116928 4118836 0.646303
"12830" 19 4269093 4276270 0.898939
"12831" 19 4341016 4350527 1.004963
"12832" 19 4352925 4360035 1.004297
"12833" 19 4367384 4369087 1.06315
"12834" 19 4453894 4462986 0.828375333333333
"12835" 19 4466415 4469469 1.0587
"12836" 19 4471968 4475573 0.868277333333333
"12837" 19 4499403 4522462 1.05442866666667
"12838" 19 4554481 4557699 1.01060533333333
"12839" 19 4568167 4580170 1.0403335
"12840" 19 4584535 4606611 0.729739
"12841" 19 4607362 4622089 0.781146
"12842" 19 4625247 4628452 0.936382333333333
"12843" 19 4629500 4637057 0.686646
"12844" 19 4639160 4661714 1.09808022222222
"12845" 19 4715270 4737315 0.839804888888889
"12846" 19 4813861 4816684 1.050763
"12847" 19 4818416 4820753 0.603709666666667
"12848" 19 4864070 4867082 0.000183
"12849" 19 4939079 4944304 0.939756666666667
"12850" 19 4949669 4974451 0.640170333333333
"12851" 19 4975634 4986701 0.793128
"12852" 19 5003185 5005920 0.932659
"12853" 19 5015738 5038287 0.529351
"12854" 19 5053227 5057991 0.763005
"12855" 19 5059621 5060645 1.1639785
"12856" 19 5063430 5064581 0.7551515
"12857" 19 5065914 5074257 1.04581125
"12858" 19 5074262 5084877 0.790828333333333
"12859" 19 5087963 5094318 0.6253875
"12860" 19 5105206 5121362 0.645094
"12861" 19 5268421 5288018 0.768886666666667
"12862" 19 5289965 5303363 0.867162666666667
"12863" 19 5355810 5368651 0.735862
"12864" 19 5375758 5385015 0.866702333333333
"12865" 19 5387889 5389298 1.07125933333333
"12866" 19 5391789 5395158 0.879828
"12867" 19 5466205 5494398 0.721313666666667
"12868" 19 5486695 5487630 1.61694066666667
"12869" 19 5497683 5503870 0.720166666666667
"12870" 19 5505366 5509678 0.89113675
"12871" 19 5536933 5596257 0.795475166666667
"12872" 19 5663914 5669869 1.04494766666667
"12873" 19 5675242 5686947 0.915818
"12874" 19 5687641 5690324 0.554522333333333
"12875" 19 5691367 5698205 0.970355833333333
"12876" 19 5731261 5745441 1.0089955
"12877" 19 5932949 5947981 0.932279333333333
"12878" 19 5949691 5950591 0.831437666666667
"12879" 19 5951392 5959663 0.802524
"12880" 19 5960033 5963222 1.12377233333333
"12881" 19 5968125 5976226 1.824631
"12882" 19 5984689 5986986 0.819434333333333
"12883" 19 5987728 5990910 2.72565822222222
"12884" 19 5991572 5993364 1.0486665
"12885" 19 6011659 6017146 0.475778222222222
"12886" 19 6030303 6031778 0.697636
"12887" 19 6035602 6037038 0.873031
"12888" 19 6047093 6048145 0.810623666666667
"12889" 19 6051134 6052463 0.770265666666667
"12890" 19 6078866 6080738 0.757994666666667
"12891" 19 6085324 6087524 0.723062
"12892" 19 6090639 6092780 0.569014666666667
"12893" 19 6093858 6096722 0.669344
"12894" 19 6098400 6102805 1.10720111111111
"12895" 19 6111536 6118519 0.834214333333333
"12896" 19 6122297 6129389 0.919791166666667
"12897" 19 6145672 6152099 0.867449666666667
"12898" 19 6155747 6177341 0.476488333333333
"12899" 19 6183509 6191972 0.930148666666667
"12900" 19 6201210 6205013 0.951929
"12901" 19 6207951 6212109 0.8638895
"12902" 19 6213441 6233158 0.723589166666667
"12903" 19 6234660 6237843 15.056312
"12904" 19 6253382 6259458 0.895771666666667
"12905" 19 6269682 6275836 0.610574
"12906" 19 6278742 6281662 1.3164365
"12907" 19 6283037 6288758 0.854709
"12908" 19 6294749 6301611 0.820061833333333
"12909" 19 6301852 6303354 1.065635
"12910" 19 6304507 6306598 0.816329
"12911" 19 6310208 6315550 1.10812
"12912" 19 6319533 6321650 0.838128
"12913" 19 6323877 6333690 0.596667666666667
"12914" 19 6378758 6381195 0.825628
"12915" 19 6381558 6384335 0.830148166666667
"12916" 19 6385961 6388446 0.961388
"12917" 19 6392993 6398352 0.872239
"12918" 19 6401285 6413498 0.490213
"12919" 19 6430393 6434444 0.545964
"12920" 19 6434587 6437685 0.774197666666667
"12921" 19 6437512 6444710 0.704773833333333
"12922" 19 6447101 6452382 0.636992
"12923" 19 6453754 6469506 0.770046
"12924" 19 6480953 6523120 0.670593333333333
"12925" 19 6544984 6551648 0.864384333333333
"12926" 19 6555452 6559243 0.563711
"12927" 19 6559786 6564112 0.726123666666667
"12928" 19 6563685 6568783 0.663069
"12929" 19 6569082 6571583 1.02178166666667
"12930" 19 6609904 6625673 0.776727666666667
"12931" 19 6644849 6650889 0.752139
"12932" 19 6652728 6655349 0.893672333333333
"12933" 19 6655896 6675702 0.705697
"12934" 19 6676365 6677601 0.664691666666667
"12935" 19 6709031 6714350 0.890378333333333
"12936" 19 6715666 6722551 0.606453
"12937" 19 6726200 6730617 0.49966
"12938" 19 6770049 6786109 0.670267333333333
"12939" 19 6835690 6843437 0.9873185
"12940" 19 6844584 6848191 1.016137
"12941" 19 6854017 6858058 0.661178666666667
"12942" 19 6862001 6867320 0.969364
"12943" 19 6868449 6872035 0.897859333333333
"12944" 19 6872104 6873536 0.9161035
"12945" 19 6873765 6878031 0.724635
"12946" 19 6878614 6879691 0.850545
"12947" 19 6880605 6883723 1.30475166666667
"12948" 19 6886885 6888005 0.7693565
"12949" 19 6889077 6890079 0.877053
"12950" 19 6895042 6902337 0.760831666666667
"12951" 19 6935626 6936815 1.293542
"12952" 19 6952818 6984246 0.458755666666667
"12953" 19 7013605 7016908 0.58544
"12954" 19 7023483 7029194 0.852880666666667
"12955" 19 7032027 7037524 0.727368333333333
"12956" 19 7040298 7052469 0.674597333333333
"12957" 19 7055587 7061253 0.811681333333333
"12958" 19 7062684 7069402 1.56231066666667
"12959" 19 7078941 7082372 0.757536333333333
"12960" 19 7085211 7089607 0.748587
"12961" 19 7091066 7099186 0.80686
"12962" 19 7099791 7107826 0.774467166666667
"12963" 19 7108886 7127465 0.903448
"12964" 19 7129363 7132293 0.973986
"12965" 19 7186616 7191261 0.688448666666667
"12966" 19 7196791 7201894 0.745159444444444
"12967" 19 7202557 7209478 0.760214333333333
"12968" 19 7215736 7220886 0.744247666666667
"12969" 19 7222941 7230754 0.912011333333333
"12970" 19 7234883 7245676 1.22598766666667
"12971" 19 7247221 7250193 0.790354
"12972" 19 7253475 7258006 0.931406666666667
"12973" 19 7264184 7278966 0.791774
"12974" 19 7297911 7298900 0.742872
"12975" 19 7303937 7315440 0.748930666666667
"12976" 19 7325905 7346711 0.698352666666667
"12977" 19 7354155 7354981 1.01901133333333
"12978" 19 7358078 7359784 0.521767666666667
"12979" 19 7361866 7363517 0.893267833333333
"12980" 19 7364696 7369474 0.8860345
"12981" 19 7395960 7403793 0.798158333333333
"12982" 19 7404582 7408625 0.640883
"12983" 19 7409406 7418897 0.879711333333333
"12984" 19 7420099 7434277 0.7817265
"12985" 19 7436490 7438889 0.665835
"12986" 19 7441826 7452728 0.661906333333333
"12987" 19 7458419 7468520 0.66532
"12988" 19 7477087 7484256 0.894073333333333
"12989" 19 7488251 7496518 0.877121333333333
"12990" 19 7496834 7500337 0.608976666666667
"12991" 19 7515235 7519496 0.8854
"12992" 19 7527822 7529657 0.979818666666667
"12993" 19 7530451 7541567 0.789509333333333
"12994" 19 7580596 7597632 0.721113333333333
"12995" 19 7610152 7619884 0.954697
"12996" 19 7621536 7625105 0.744852
"12997" 19 7626845 7631463 0.955007
"12998" 19 7634611 7638707 0.624459
"12999" 19 7640635 7642479 1.285745
"13000" 19 7644684 7648341 0.674337833333333
"13001" 19 7649553 7653386 0.84257
"13002" 19 7658897 7664211 0.455055
"13003" 19 7669052 7670811 0.86185
"13004" 19 7672986 7681248 1.1220785
"13005" 19 7699117 7705618 0.965231
"13006" 19 7707982 7712421 0.807721333333333
"13007" 19 7716217 7717867 0.774321
"13008" 19 7718951 7720992 0.844019333333333
"13009" 19 7721859 7723667 0.625977333333333
"13010" 19 7736306 7738858 1.547998
"13011" 19 7744732 7749151 0.572618
"13012" 19 7751973 7753935 0.91042525
"13013" 19 7755202 7758638 0.693628
"13014" 19 7779239 7811142 0.909888333333333
"13015" 19 7849705 7898014 0.915094
"13016" 19 7928238 7930794 0.9710545
"13017" 19 7934480 8006157 1.01982266666667
"13018" 19 8013637 8017213 1.6519515
"13019" 19 8023351 8047873 0.850361
"13020" 19 8051632 8056492 0.794363
"13021" 19 8057317 8059611 0.999316333333333
"13022" 19 8064323 8068393 0.809424333333333
"13023" 19 8070898 8076048 0.883489
"13024" 19 8079885 8085119 0.797515
"13025" 19 8085730 8091479 0.850654083333333
"13026" 19 8129975 8137481 0.940138666666667
"13027" 19 8139383 8147703 0.976796
"13028" 19 8161231 8172055 1.02681933333333
"13029" 19 8174515 8181627 0.953250416666667
"13030" 19 8192146 8195255 2.28437066666667
"13031" 19 8197387 8201198 0.878198
"13032" 19 8203185 8208473 0.998752333333333
"13033" 19 8212248 8228341 1.053837
"13034" 19 8235774 8239028 1.04665333333333
"13035" 19 8245706 8249730 0.955598
"13036" 19 8264228 8283313 0.902336
"13037" 19 8291130 8304200 0.8928545
"13038" 19 8331786 8337633 0.873797333333333
"13039" 19 8338211 8342610 1.18420722222222
"13040" 19 8343322 8344697 17.1318113333333
"13041" 19 8353448 8410496 0.912423
"13042" 19 8440815 8448486 0.609635
"13043" 19 8462080 8465519 0.897159666666667
"13044" 19 8467771 8471342 0.6702165
"13045" 19 8479507 8504135 0.944089666666667
"13046" 19 8506584 8510931 0.7426665
"13047" 19 8512308 8519905 0.858827333333333
"13048" 19 8521976 8530683 0.833927666666667
"13049" 19 8533461 8537695 0.820353333333333
"13050" 19 8537967 8542981 0.91539
"13051" 19 8545104 8556210 0.979831666666667
"13052" 19 8567039 8575758 0.969417666666667
"13053" 19 8584916 8591806 0.7561375
"13054" 19 8599897 8606500 0.756348555555556
"13055" 19 8607893 8616545 1.189859
"13056" 19 8631236 8648610 1.00594933333333
"13057" 19 8682180 8702387 0.860508166666667
"13058" 19 8703811 8725426 0.893776333333333
"13059" 19 8732116 8746121 1.3217705
"13060" 19 8760922 8767798 1.44579583333333
"13061" 19 8768260 8787109 1.10954433333333
"13062" 19 8796392 8812071 31.044877
"13063" 19 8813208 8823771 1.728328
"13064" 19 8826512 8835053 0.818461
"13065" 19 8847170 8852636 1.503547
"13066" 19 8865413 8868907 11.7840406666667
"13067" 19 8870089 8871123 2.32862933333333
"13068" 19 8889688 8893864 1.52087233333333
"13069" 19 8924410 8934206 1.666848
"13070" 19 8938983 8952258 1.13991866666667
"13071" 19 8953020 8955475 3.10017266666667
"13072" 19 8959320 8961475 0.828497333333333
"13073" 19 8967242 8970975 2.424705
"13074" 19 8973920 8977664 1.1990285
"13075" 19 8989169 8999518 0.474418666666667
"13076" 19 9018061 9037499 1.086094
"13077" 19 9053235 9056543 1.2172215
"13078" 19 9070159 9075409 1.05079933333333
"13079" 19 9077271 9078702 1.497762
"13080" 19 9079519 9087595 0.7708065
"13081" 19 9091147 9093759 0.553138833333333
"13082" 19 9102570 9113235 1.0987325
"13083" 19 9116313 9125987 1.047454
"13084" 19 9128707 9136269 1.362607
"13085" 19 9149022 9168603 1.07761633333333
"13086" 19 9171417 9173674 1.953093
"13087" 19 9184837 9185907 2.14933
"13088" 19 9194806 9197663 0.981325666666667
"13089" 19 9199209 9216125 1.21315933333333
"13090" 19 9217104 9220265 1.58370433333333
"13091" 19 9222675 9226872 8.487932
"13092" 19 9230089 9231512 1.13513866666667
"13093" 19 9240443 9247952 1.37507333333333
"13094" 19 9250322 9260293 0.953796
"13095" 19 9262026 9268072 0.896523
"13096" 19 9271720 9276571 1.68225766666667
"13097" 19 9287888 9290073 0.719169
"13098" 19 9291925 9297476 0.968597166666667
"13099" 19 9320462 9322445 2.273444
"13100" 19 9323371 9326473 1.9919295
"13101" 19 9337694 9346183 1.10337066666667
"13102" 19 9355981 9367144 0.955459888888889
"13103" 19 9370025 9372397 0.983688333333333
"13104" 19 9414724 9447411 1.10279166666667
"13105" 19 9433959 9435647 1.17634
"13106" 19 9448469 9456234 1.51422066666667
"13107" 19 9457203 9457947 1.7592175
"13108" 19 9471926 9474423 1.31848933333333
"13109" 19 9501117 9503877 1.068986
"13110" 19 9579090 9580852 2.430783
"13111" 19 9640525 9655560 1.12555366666667
"13112" 19 9658695 9662960 1.044251
"13113" 19 9666876 9737045 1.2430055
"13114" 19 9739851 9743387 1.150839
"13115" 19 9749129 9756879 13.0660153333333
"13116" 19 9783712 9785782 1.24027533333333
"13117" 19 9795678 9798432 2.8025585
"13118" 19 9802695 9805303 1.283897
"13119" 19 9829565 9833202 1.81877766666667
"13120" 19 9835581 9851758 1.49499233333333
"13121" 19 9872457 9924659 1.435333
"13122" 19 9933073 9937425 0.8979455
"13123" 19 9945600 9949019 1.397275
"13124" 19 9951237 9954758 0.90811
"13125" 19 9958513 9962144 1.80859733333333
"13126" 19 10010852 10023262 1.01239733333333
"13127" 19 10039550 10041807 1.023862
"13128" 19 10047090 10052448 0.961684333333333
"13129" 19 10061760 10068840 1.552258
"13130" 19 10072808 10079506 1.03650066666667
"13131" 19 10081037 10083872 1.270101
"13132" 19 10085421 10092098 3.09972366666667
"13133" 19 10093275 10099931 0.849061666666667
"13134" 19 10101541 10103108 1.089194
"13135" 19 10104117 10120212 0.984763666666667
"13136" 19 10122821 10128006 0.967740333333333
"13137" 19 10129783 10133598 1.4538055
"13138" 19 10148833 10182681 0.850342666666667
"13139" 19 10185959 10207752 1.51368066666667
"13140" 19 10247505 10253942 1.71180833333333
"13141" 19 10255952 10259426 0.374239
"13142" 19 10282175 10294095 0.590818333333333
"13143" 19 10302622 10343834 1.180936
"13144" 19 10353716 10359580 1.023905
"13145" 19 10363935 10365973 1.42639766666667
"13146" 19 10390061 10396080 1.04190066666667
"13147" 19 10399243 10402440 0.981951
"13148" 19 10403743 10407820 1.130285
"13149" 19 10408583 10424409 0.924451666666667
"13150" 19 10441422 10444488 1.13246833333333
"13151" 19 10488401 10510480 1.109977
"13152" 19 10548006 10552249 0.797511333333333
"13153" 19 10583153 10597109 1.09017833333333
"13154" 19 10598729 10624119 1.07255466666667
"13155" 19 10625430 10628218 18.7596696666667
"13156" 19 10629566 10633044 11.2129131666667
"13157" 19 10640525 10650421 0.599897
"13158" 19 10784649 10787031 0.771820666666667
"13159" 19 10799792 10803574 0.6412535
"13160" 19 10806741 10813865 1.255913
"13161" 19 10842308 10846159 0.909919333333333
"13162" 19 10888182 10899894 0.901635
"13163" 19 10902109 10923381 1.168386
"13164" 19 10924289 10930612 1.21267683333333
"13165" 19 10941821 10958527 1.22042766666667
"13166" 19 10965471 11001426 0.76944
"13167" 19 11013095 11017993 1.132799
"13168" 19 11018505 11031128 1.18957966666667
"13169" 19 11031753 11033718 0.968761166666667
"13170" 19 11060840 11062963 1.09833233333333
"13171" 19 11064511 11067764 0.795315666666667
"13172" 19 11070181 11081611 0.902166
"13173" 19 11097999 11111043 1.3518675
"13174" 19 11113415 11117764 0.941474
"13175" 19 11119196 11126163 0.820296666666667
"13176" 19 11152973 11155150 0.763999
"13177" 19 11158713 11169086 0.807892
"13178" 19 11170173 11173387 0.957180066666667
"13179" 19 11172770 11179705 0.944444333333333
"13180" 19 11196019 11197921 0.856753
"13181" 19 11216294 11230141 0.781778
"13182" 19 11241014 11269176 0.663164333333333
"13183" 19 11295657 11306746 0.820884
"13184" 19 11357214 11372283 0.6120435
"13185" 19 11394729 11472962 0.572933
"13186" 19 11486565 11488324 0.863040333333333
"13187" 19 11492395 11502287 0.780378
"13188" 19 11574991 11589395 0.908254333333333
"13189" 19 11627393 11679755 0.647124333333333
"13190" 19 11688379 11689993 0.87064
"13191" 19 11698897 11700207 0.862918
"13192" 19 11744274 11748881 0.7615595
"13193" 19 11751314 11756060 0.878846333333333
"13194" 19 11757945 11763783 0.847624
"13195" 19 11765369 11766866 1.1233135
"13196" 19 11773160 11800092 0.802886
"13197" 19 11818854 11840148 0.741987
"13198" 19 11849736 11852535 1.53832
"13199" 19 11865734 11874678 1.41279
"13200" 19 11876728 11882616 0.709268833333333
"13201" 19 11883603 11891277 0.747210333333333
"13202" 19 11902298 11905770 0.917086333333333
"13203" 19 11930435 11943730 0.854952333333333
"13204" 19 11964468 11969046 0.918867333333333
"13205" 19 11969987 11973198 0.882201
"13206" 19 11973704 11978272 0.6063055
"13207" 19 11981407 11984547 1.08057033333333
"13208" 19 11986269 11989058 14.868406
"13209" 19 11990666 12005894 0.743919125
"13210" 19 12012187 12015550 0.944129333333333
"13211" 19 12015929 12017318 0.716193666666667
"13212" 19 12017421 12021102 0.837566666666667
"13213" 19 12024687 12028286 0.735576
"13214" 19 12028911 12034121 0.872731
"13215" 19 12035050 12037041 0.9934745
"13216" 19 12041806 12059539 0.813254
"13217" 19 12092179 12095937 0.624929833333333
"13218" 19 12097592 12103187 0.538621666666667
"13219" 19 12103716 12106790 1.20274633333333
"13220" 19 12123219 12126388 1.384008
"13221" 19 12127399 12137182 0.728612
"13222" 19 12148554 12186491 0.5857745
"13223" 19 12211527 12212774 0.834193
"13224" 19 12393533 12401684 0.314710333333333
"13225" 19 12416541 12420608 0.718007
"13226" 19 12450291 12451232 0.941224
"13227" 19 12479665 12487802 0.882775333333333
"13228" 19 12504529 12509921 0.9472435
"13229" 19 12525042 12540459 0.502012333333333
"13230" 19 12552460 12562563 0.603899333333333
"13231" 19 12597193 12604254 0.722224
"13232" 19 12610128 12634178 0.857962333333333
"13233" 19 12646615 12647506 1.04320966666667
"13234" 19 12663099 12668512 0.958416166666667
"13235" 19 12679286 12682071 0.879273333333333
"13236" 19 12685692 12706022 0.7168505
"13237" 19 12707400 12723545 0.698339888888889
"13238" 19 12723645 12730790 0.964433
"13239" 19 12733712 12741196 0.699153666666667
"13240" 19 12800770 12803050 1.472749
"13241" 19 12804583 12813085 0.834840083333333
"13242" 19 12818370 12819923 0.798885333333333
"13243" 19 12850842 12868022 0.649262333333333
"13244" 19 12871147 12878635 0.98242
"13245" 19 12882305 12921616 0.6540005
"13246" 19 12922987 12927204 0.829471666666667
"13247" 19 12932396 12942731 0.849697
"13248" 19 12943556 12948818 0.812772
"13249" 19 12952501 12958329 0.894252
"13250" 19 12965266 12969508 1.06044866666667
"13251" 19 12975197 12977236 0.619924666666667
"13252" 19 12980638 12981825 1.128865
"13253" 19 12985921 12988377 0.817368166666667
"13254" 19 12990251 12995199 1.00090966666667
"13255" 19 12995354 13010560 0.865494166666667
"13256" 19 13014105 13048577 0.848443333333333
"13257" 19 13049496 13050344 0.742917
"13258" 19 13049738 13050790 1.2397875
"13259" 19 13053541 13067484 0.436424666666667
"13260" 19 13104588 13132814 0.722822666666667
"13261" 19 13142187 13146657 0.818377666666667
"13262" 19 13172917 13196861 0.768305
"13263" 19 13263289 13269974 0.717144333333333
"13264" 19 13279651 13286010 0.710534
"13265" 19 13354738 13382369 0.704693
"13266" 19 13388071 13403200 0.835559
"13267" 19 13409214 13424508 0.800493777777778
"13268" 19 13455597 13462413 0.803133
"13269" 19 13465021 13470721 1.12144888888889
"13270" 19 13471582 13475103 0.870914666666667
"13271" 19 13480542 13482024 0.841165
"13272" 19 13574334 13577455 0.740694333333333
"13273" 19 13581892 13619597 0.789160666666667
"13274" 19 13626952 13671940 0.632655666666667
"13275" 19 13775246 13788054 0.623264166666667
"13276" 19 13789207 13793747 0.583169666666667
"13277" 19 13808684 13826463 1.06302533333333
"13278" 19 13831971 13841823 0.926730666666667
"13279" 19 13844085 13848445 0.922716
"13280" 19 13853571 13854112 0.977932666666667
"13281" 19 13898537 13927745 0.905306333333333
"13282" 19 13989514 13996819 1.2612425
"13283" 19 14016803 14018077 0.885891
"13284" 19 14035360 14046824 0.918796
"13285" 19 14054023 14076705 0.672146333333333
"13286" 19 14083179 14092603 2.51009333333333
"13287" 19 14097840 14119783 0.775637666666667
"13288" 19 14128182 14131907 0.917878166666667
"13289" 19 14294768 14296708 0.744950333333333
"13290" 19 14489909 14491510 1.1361655
"13291" 19 14493756 14497787 0.823170333333333
"13292" 19 14512862 14517852 0.766026
"13293" 19 14526600 14572382 0.764701
"13294" 19 14576853 14586457 0.818688666666667
"13295" 19 14590395 14597095 0.831388
"13296" 19 14597209 14599489 0.899570666666667
"13297" 19 14599705 14601282 0.740493333333333
"13298" 19 14611566 14612856 1.100102
"13299" 19 14615032 14623053 0.968814
"13300" 19 14640640 14642643 0.871131
"13301" 19 14643870 14650839 0.910019333333333
"13302" 19 14650129 14658457 0.792802
"13303" 19 14661469 14666585 0.882143333333333
"13304" 19 14673724 14700145 0.857834
"13305" 19 14879469 14884316 0.605755666666667
"13306" 19 14892428 14895854 1.369869
"13307" 19 14900545 14902598 0.882682
"13308" 19 14904307 14907914 1.12796433333333
"13309" 19 14912372 14953056 0.838311666666667
"13310" 19 14956122 14960598 0.821821
"13311" 19 14961456 14965830 0.758626
"13312" 19 14968720 14982672 1.14158533333333
"13313" 19 14992460 14996253 0.540931
"13314" 19 14998323 14999357 1.07861533333333
"13315" 19 15012557 15020598 0.727516
"13316" 19 15033199 15046043 0.910673
"13317" 19 15049715 15068255 0.8391
"13318" 19 15070736 15085469 0.617577666666667
"13319" 19 15087827 15095395 0.868375
"13320" 19 15097597 15104384 1.023346
"13321" 19 15105297 15107450 0.899497
"13322" 19 15143411 15148325 0.712744333333333
"13323" 19 15176982 15185011 0.708653333333333
"13324" 19 15189308 15191488 1.01148
"13325" 19 15201243 15209967 0.687863333333333
"13326" 19 15214002 15269571 0.745987
"13327" 19 15272216 15275910 0.59013
"13328" 19 15276451 15278423 1.04005733333333
"13329" 19 15279420 15285247 0.8369245
"13330" 19 15286920 15300011 0.811925166666667
"13331" 19 15303422 15305468 0.749178333333333
"13332" 19 15311956 15317304 0.862867
"13333" 19 15320378 15323412 0.785781666666667
"13334" 19 15324801 15329729 0.975550333333333
"13335" 19 15336362 15343508 0.842445666666667
"13336" 19 15345209 15345613 1.1639415
"13337" 19 15348293 15350973 0.750727
"13338" 19 15357367 15360484 0.703675333333333
"13339" 19 15363106 15382434 0.643681666666667
"13340" 19 15387902 15399376 1.00462966666667
"13341" 19 15403440 15404642 0.956770666666667
"13342" 19 15436820 15447698 0.673105
"13343" 19 15451910 15454982 0.742618
"13344" 19 15455695 15460086 0.68134775
"13345" 19 15460729 15461500 0.876658666666667
"13346" 19 15468191 15471894 0.836111666666667
"13347" 19 15682531 15689013 0.774248
"13348" 19 15690200 15693085 0.621191
"13349" 19 15695157 15701020 0.664231333333333
"13350" 19 15701475 15706877 0.755461666666667
"13351" 19 15756474 15768486 0.642012333333333
"13352" 19 15770641 15774567 0.820765666666667
"13353" 19 15837060 15913284 0.567333666666667
"13354" 19 15918028 15921370 0.669913833333333
"13355" 19 15928031 15931073 0.690404333333333
"13356" 19 15937047 15940989 0.735117666666667
"13357" 19 15947984 15949286 1.371643
"13358" 19 15950976 15952742 1.200905
"13359" 19 15963171 15965864 1.34740716666667
"13360" 19 15974101 15999047 0.672033
"13361" 19 16058808 16060320 1.14087566666667
"13362" 19 16063076 16068855 0.713733166666667
"13363" 19 16079617 16081480 1.25833283333333
"13364" 19 16082531 16088368 0.921826833333333
"13365" 19 16178744 16180741 0.674664333333333
"13366" 19 16212950 16226790 0.826495333333333
"13367" 19 16235302 16279313 0.733658666666667
"13368" 19 16284897 16332087 0.739027666666667
"13369" 19 16343668 16358078 0.748634
"13370" 19 16370623 16388174 0.903307
"13371" 19 16421195 16438991 0.803217
"13372" 19 16493828 16509396 0.822698
"13373" 19 16514513 16523185 0.847646666666667
"13374" 19 16545546 16549700 0.934517666666667
"13375" 19 16552453 16555264 0.668687
"13376" 19 16556236 16559903 1.18534275
"13377" 19 16575606 16582543 0.783696
"13378" 19 16590760 16591829 0.950382
"13379" 19 16593135 16595569 0.900961333333333
"13380" 19 16608508 16624055 0.815995
"13381" 19 16632538 16636348 0.641576666666667
"13382" 19 16640414 16646855 0.723666666666667
"13383" 19 16659150 16663274 1.00355733333333
"13384" 19 16666627 16669474 0.838541666666667
"13385" 19 16669502 16676068 1.13178
"13386" 19 16699630 16700761 0.783136
"13387" 19 16702597 16713291 0.844882
"13388" 19 16717213 16723523 1.18299711111111
"13389" 19 16724344 16730440 0.883095333333333
"13390" 19 16731976 16735618 0.693229333333333
"13391" 19 16737219 16757413 0.763192
"13392" 19 16760579 16783175 0.786028333333333
"13393" 19 16792927 16814426 0.757087833333333
"13394" 19 16837471 16842521 0.845056
"13395" 19 16844133 16847234 0.914335
"13396" 19 16850647 16851589 0.733046666666667
"13397" 19 16853748 16859716 0.792206666666667
"13398" 19 16862309 16879962 0.7272665
"13399" 19 16880617 16893099 0.787677
"13400" 19 16896295 16899426 0.728392333333333
"13401" 19 16900054 16903588 1.115749
"13402" 19 16907878 16962832 0.884231
"13403" 19 16980670 16985827 0.921781
"13404" 19 17024766 17055124 0.472169111111111
"13405" 19 17062801 17086187 0.641105
"13406" 19 17251262 17255520 0.292088333333333
"13407" 19 17415854 17417904 1.10026733333333
"13408" 19 17482812 17488632 1.18436866666667
"13409" 19 17490251 17505894 0.926244666666667
"13410" 19 17534450 17539112 1.10585283333333
"13411" 19 17539771 17541750 1.090206
"13412" 19 17544390 17577755 0.901978333333333
"13413" 19 17601344 17604208 0.769149666666667
"13414" 19 17604637 17605836 1.04279933333333
"13415" 19 17606430 17608160 1.03291333333333
"13416" 19 17609245 17616087 1.009114
"13417" 19 17665262 17668429 0.741993666666667
"13418" 19 17709350 17755283 0.827097333333333
"13419" 19 17808857 17813834 0.778395
"13420" 19 17814437 17818746 0.959020416666667
"13421" 19 17821112 17825543 0.757982
"13422" 19 17828215 17831405 0.697978
"13423" 19 17841961 17893244 1.074845
"13424" 19 17896031 17900731 0.812087666666667
"13425" 19 17904911 17907535 1.1650025
"13426" 19 17924595 17931695 0.938036333333333
"13427" 19 17952296 17953750 0.961562
"13428" 19 18006741 18011063 0.732772333333333
"13429" 19 18012813 18022131 0.816955666666667
"13430" 19 18023897 18029821 0.570799666666667
"13431" 19 18032151 18032915 1.15130633333333
"13432" 19 18038082 18045819 0.836078666666667
"13433" 19 18116107 18159803 0.749652333333333
"13434" 19 18179318 18193385 0.8529755
"13435" 19 18241389 18260016 1.13055366666667
"13436" 19 18279323 18287365 0.8766325
"13437" 19 18286218 18297557 0.621113333333333
"13438" 19 18304067 18317658 0.787544833333333
