"lg" "pos1" "pos2" "study" "fst.outlier" "dxy.outlier"
"4338" 12 12600000 12674999 "roesti" TRUE FALSE
"4339" 12 12750000 12824999 "roesti" NA TRUE
"4340" 12 13350000 13424999 "roesti" NA TRUE
"4341" 12 13500000 13574999 "roesti" FALSE TRUE
"4342" 12 16575000 16649999 "roesti" NA TRUE
"4343" 13 600000 674999 "roesti" NA TRUE
"4344" 13 2250000 2324999 "roesti" FALSE TRUE
"4345" 13 2850000 2924999 "roesti" NA TRUE
"4346" 13 3000000 3074999 "roesti" NA TRUE
"4347" 13 6150000 6224999 "roesti" TRUE FALSE
"4348" 13 6675000 6749999 "roesti" NA TRUE
"4349" 13 8250000 8324999 "roesti" FALSE TRUE
"4350" 13 10500000 10574999 "roesti" TRUE FALSE
"4351" 13 13575000 13649999 "roesti" TRUE FALSE
"4352" 13 15375000 15449999 "roesti" TRUE FALSE
"4353" 13 16050000 16124999 "roesti" TRUE FALSE
"4354" 13 18525000 18599999 "roesti" NA TRUE
"4355" 13 18675000 18749999 "roesti" TRUE TRUE
"4356" 13 18975000 19049999 "roesti" FALSE TRUE
"4357" 14 5250000 5324999 "roesti" NA TRUE
"4358" 14 7875000 7949999 "roesti" FALSE TRUE
"4359" 14 8550000 8624999 "roesti" TRUE FALSE
"4360" 14 9000000 9074999 "roesti" NA TRUE
"4361" 14 10425000 10499999 "roesti" FALSE TRUE
"4362" 14 10725000 10799999 "roesti" TRUE FALSE
"4363" 14 11325000 11399999 "roesti" TRUE FALSE
"4364" 14 12525000 12599999 "roesti" TRUE FALSE
"4365" 14 13875000 13949999 "roesti" FALSE TRUE
"4366" 14 14325000 14399999 "roesti" NA TRUE
"4367" 15 1050000 1124999 "roesti" FALSE TRUE
"4368" 15 2850000 2924999 "roesti" NA TRUE
"4369" 15 10125000 10199999 "roesti" NA TRUE
"4370" 15 10275000 10349999 "roesti" NA TRUE
"4371" 15 14025000 14099999 "roesti" FALSE TRUE
"4372" 16 4425000 4499999 "roesti" NA TRUE
"4373" 16 5100000 5174999 "roesti" TRUE FALSE
"4374" 16 8925000 8999999 "roesti" TRUE FALSE
"4375" 16 13425000 13499999 "roesti" NA TRUE
"4376" 16 13875000 13949999 "roesti" NA TRUE
"4377" 16 15975000 16049999 "roesti" TRUE FALSE
"4378" 16 16350000 16424999 "roesti" NA TRUE
"4379" 16 16425000 16499999 "roesti" FALSE TRUE
"4380" 16 16800000 16874999 "roesti" FALSE TRUE
"4381" 17 150000 224999 "roesti" TRUE FALSE
"4382" 17 1125000 1199999 "roesti" FALSE TRUE
"4383" 17 2025000 2099999 "roesti" FALSE TRUE
"4384" 17 2175000 2249999 "roesti" NA TRUE
"4385" 17 2700000 2774999 "roesti" NA TRUE
"4386" 17 3150000 3224999 "roesti" FALSE TRUE
"4387" 17 4050000 4124999 "roesti" FALSE TRUE
"4388" 17 4950000 5024999 "roesti" TRUE FALSE
"4389" 17 8625000 8699999 "roesti" NA TRUE
"4390" 17 9600000 9674999 "roesti" TRUE TRUE
"4391" 17 13350000 13424999 "roesti" NA TRUE
"4392" 18 2250000 2324999 "roesti" NA TRUE
"4393" 18 2700000 2774999 "roesti" NA TRUE
"4394" 18 4950000 5024999 "roesti" TRUE FALSE
"4395" 18 9075000 9149999 "roesti" TRUE FALSE
"4396" 18 12000000 12074999 "roesti" NA TRUE
"4397" 18 12150000 12224999 "roesti" TRUE TRUE
"4398" 18 13425000 13499999 "roesti" NA TRUE
"4399" 18 15225000 15299999 "roesti" NA TRUE
"4400" 18 15450000 15524999 "roesti" NA TRUE
"4401" 18 16050000 16124999 "roesti" TRUE FALSE
"4402" 18 16200000 16274999 "roesti" TRUE FALSE
"4403" 19 375000 449999 "roesti" FALSE TRUE
"4404" 19 2475000 2549999 "roesti" NA TRUE
"4405" 19 2625000 2699999 "roesti" NA TRUE
"4406" 19 2700000 2774999 "roesti" NA TRUE
"4407" 19 3450000 3524999 "roesti" NA TRUE
"4408" 19 4950000 5024999 "roesti" NA TRUE
"4409" 19 6000000 6074999 "roesti" NA TRUE
"4410" 19 6075000 6149999 "roesti" NA TRUE
"4411" 19 7200000 7274999 "roesti" FALSE TRUE
"4412" 19 8550000 8624999 "roesti" NA TRUE
"4413" 19 8625000 8699999 "roesti" TRUE FALSE
"4414" 19 11925000 11999999 "roesti" FALSE TRUE
"4415" 19 12375000 12449999 "roesti" NA TRUE
"4416" 19 12450000 12524999 "roesti" NA TRUE
"4417" 19 12525000 12599999 "roesti" NA TRUE
"4418" 19 12750000 12824999 "roesti" NA TRUE
"4419" 19 13575000 13649999 "roesti" NA TRUE
"4420" 19 14250000 14324999 "roesti" NA TRUE
"4421" 19 15075000 15149999 "roesti" NA TRUE
"4422" 19 15225000 15299999 "roesti" NA TRUE
"4423" 19 15900000 15974999 "roesti" NA TRUE
"4424" 19 16350000 16424999 "roesti" NA TRUE
"4425" 19 16575000 16649999 "roesti" NA TRUE
"4426" 19 16650000 16724999 "roesti" NA TRUE
"4427" 19 16950000 17024999 "roesti" NA TRUE
"4428" 19 17250000 17324999 "roesti" NA TRUE
"4429" 19 17775000 17849999 "roesti" NA TRUE
"4430" 19 17850000 17924999 "roesti" NA TRUE
"4431" 19 18525000 18599999 "roesti" NA TRUE
"4432" 19 19050000 19124999 "roesti" NA TRUE
"4433" 19 19350000 19424999 "roesti" NA TRUE
"4434" 19 19425000 19499999 "roesti" NA TRUE
"4435" 20 600000 674999 "roesti" FALSE TRUE
"4436" 20 975000 1049999 "roesti" TRUE FALSE
"4437" 20 2700000 2774999 "roesti" TRUE FALSE
"4438" 20 2850000 2924999 "roesti" TRUE TRUE
"4439" 20 7500000 7574999 "roesti" FALSE TRUE
"4440" 20 7800000 7874999 "roesti" FALSE TRUE
"4441" 20 7875000 7949999 "roesti" NA TRUE
"4442" 20 11475000 11549999 "roesti" TRUE FALSE
"4443" 20 13575000 13649999 "roesti" NA TRUE
"4444" 20 15000000 15074999 "roesti" FALSE TRUE
"4445" 20 16050000 16124999 "roesti" NA TRUE
"4446" 20 18600000 18674999 "roesti" TRUE FALSE
"4447" 20 18825000 18899999 "roesti" NA TRUE
"4448" 20 18975000 19049999 "roesti" FALSE TRUE
"4449" 21 1050000 1124999 "roesti" NA TRUE
"4450" 21 1575000 1649999 "roesti" NA TRUE
"4451" 21 1875000 1949999 "roesti" NA TRUE
"4452" 21 2100000 2174999 "roesti" NA TRUE
"4453" 21 2850000 2924999 "roesti" FALSE TRUE
"4454" 21 3450000 3524999 "roesti" NA TRUE
"4455" 21 3600000 3674999 "roesti" FALSE TRUE
"4456" 21 3675000 3749999 "roesti" NA TRUE
"4457" 21 7050000 7124999 "roesti" FALSE TRUE
"4458" 21 8475000 8549999 "roesti" NA TRUE
"4459" 21 9075000 9149999 "roesti" TRUE FALSE
"4460" 21 11175000 11249999 "roesti" FALSE TRUE
"4461" 1 975000 1049999 "roesti" TRUE FALSE
"4462" 1 1275000 1349999 "roesti" FALSE TRUE
"4463" 1 2400000 2474999 "roesti" FALSE TRUE
"4464" 1 3525000 3599999 "roesti" FALSE TRUE
"4465" 1 7425000 7499999 "roesti" TRUE FALSE
"4466" 1 7725000 7799999 "roesti" FALSE TRUE
"4467" 1 8025000 8099999 "roesti" TRUE FALSE
"4468" 1 8175000 8249999 "roesti" FALSE TRUE
"4469" 1 8250000 8324999 "roesti" FALSE TRUE
"4470" 1 8325000 8399999 "roesti" NA TRUE
"4471" 1 8925000 8999999 "roesti" FALSE TRUE
"4472" 1 10350000 10424999 "roesti" TRUE FALSE
"4473" 1 10800000 10874999 "roesti" TRUE FALSE
"4474" 1 10875000 10949999 "roesti" FALSE TRUE
"4475" 1 11100000 11174999 "roesti" FALSE TRUE
"4476" 1 13950000 14024999 "roesti" FALSE TRUE
"4477" 1 14325000 14399999 "roesti" FALSE TRUE
"4478" 1 18225000 18299999 "roesti" NA TRUE
"4479" 1 18675000 18749999 "roesti" FALSE TRUE
"4480" 1 19575000 19649999 "roesti" TRUE FALSE
"4481" 1 22275000 22349999 "roesti" FALSE TRUE
"4482" 1 22350000 22424999 "roesti" FALSE TRUE
"4483" 1 23175000 23249999 "roesti" TRUE TRUE
"4484" 1 25875000 25949999 "roesti" FALSE TRUE
"4485" 2 3075000 3149999 "roesti" FALSE TRUE
"4486" 2 3300000 3374999 "roesti" FALSE TRUE
"4487" 2 4200000 4274999 "roesti" FALSE TRUE
"4488" 2 4425000 4499999 "roesti" FALSE TRUE
"4489" 2 8025000 8099999 "roesti" FALSE TRUE
"4490" 2 8625000 8699999 "roesti" TRUE FALSE
"4491" 2 8700000 8774999 "roesti" TRUE FALSE
"4492" 2 10500000 10574999 "roesti" TRUE FALSE
"4493" 2 10725000 10799999 "roesti" TRUE FALSE
"4494" 2 11550000 11624999 "roesti" FALSE TRUE
"4495" 2 14775000 14849999 "roesti" FALSE TRUE
"4496" 2 19050000 19124999 "roesti" FALSE TRUE
"4497" 2 19950000 20024999 "roesti" TRUE FALSE
"4498" 2 21000000 21074999 "roesti" FALSE TRUE
"4499" 2 21750000 21824999 "roesti" NA TRUE
"4500" 3 825000 899999 "roesti" TRUE FALSE
"4501" 3 975000 1049999 "roesti" FALSE TRUE
"4502" 3 1425000 1499999 "roesti" TRUE FALSE
"4503" 3 1650000 1724999 "roesti" FALSE TRUE
"4504" 3 4500000 4574999 "roesti" TRUE TRUE
"4505" 3 4800000 4874999 "roesti" FALSE TRUE
"4506" 3 5775000 5849999 "roesti" FALSE TRUE
"4507" 3 8175000 8249999 "roesti" TRUE FALSE
"4508" 3 8325000 8399999 "roesti" TRUE FALSE
"4509" 3 8475000 8549999 "roesti" TRUE FALSE
"4510" 3 9075000 9149999 "roesti" TRUE FALSE
"4511" 3 9225000 9299999 "roesti" TRUE FALSE
"4512" 3 10425000 10499999 "roesti" FALSE TRUE
"4513" 3 11775000 11849999 "roesti" FALSE TRUE
"4514" 3 13725000 13799999 "roesti" FALSE TRUE
"4515" 3 13800000 13874999 "roesti" FALSE TRUE
"4516" 3 15225000 15299999 "roesti" FALSE TRUE
"4517" 3 15375000 15449999 "roesti" FALSE TRUE
"4518" 3 15450000 15524999 "roesti" FALSE TRUE
"4519" 3 16500000 16574999 "roesti" FALSE TRUE
"4520" 4 1575000 1649999 "roesti" TRUE FALSE
"4521" 4 3075000 3149999 "roesti" FALSE TRUE
"4522" 4 3150000 3224999 "roesti" TRUE FALSE
"4523" 4 3450000 3524999 "roesti" FALSE TRUE
"4524" 4 3525000 3599999 "roesti" NA TRUE
"4525" 4 7350000 7424999 "roesti" FALSE TRUE
"4526" 4 7650000 7724999 "roesti" TRUE FALSE
"4527" 4 8175000 8249999 "roesti" FALSE TRUE
"4528" 4 8325000 8399999 "roesti" TRUE FALSE
"4529" 4 8475000 8549999 "roesti" FALSE TRUE
"4530" 4 8925000 8999999 "roesti" TRUE FALSE
"4531" 4 9000000 9074999 "roesti" TRUE FALSE
"4532" 4 9225000 9299999 "roesti" FALSE TRUE
"4533" 4 9450000 9524999 "roesti" FALSE TRUE
"4534" 4 9600000 9674999 "roesti" TRUE FALSE
"4535" 4 11625000 11699999 "roesti" TRUE FALSE
"4536" 4 11775000 11849999 "roesti" FALSE TRUE
"4537" 4 12225000 12299999 "roesti" TRUE FALSE
"4538" 4 13275000 13349999 "roesti" TRUE FALSE
"4539" 4 14625000 14699999 "roesti" FALSE TRUE
"4540" 4 14775000 14849999 "roesti" TRUE TRUE
"4541" 4 15000000 15074999 "roesti" TRUE FALSE
"4542" 4 15675000 15749999 "roesti" FALSE TRUE
"4543" 4 16050000 16124999 "roesti" TRUE TRUE
"4544" 4 17625000 17699999 "roesti" FALSE TRUE
"4545" 4 17925000 17999999 "roesti" TRUE TRUE
"4546" 4 18000000 18074999 "roesti" FALSE TRUE
"4547" 4 18075000 18149999 "roesti" FALSE TRUE
"4548" 4 18825000 18899999 "roesti" FALSE TRUE
"4549" 4 19200000 19274999 "roesti" FALSE TRUE
"4550" 4 19350000 19424999 "roesti" TRUE FALSE
"4551" 4 20175000 20249999 "roesti" TRUE TRUE
"4552" 4 20325000 20399999 "roesti" TRUE TRUE
"4553" 4 20400000 20474999 "roesti" TRUE FALSE
"4554" 4 20475000 20549999 "roesti" TRUE FALSE
"4555" 4 20550000 20624999 "roesti" TRUE TRUE
"4556" 4 21225000 21299999 "roesti" TRUE FALSE
"4557" 4 21675000 21749999 "roesti" FALSE TRUE
"4558" 4 21825000 21899999 "roesti" FALSE TRUE
"4559" 4 23700000 23774999 "roesti" TRUE FALSE
"4560" 4 23925000 23999999 "roesti" TRUE FALSE
"4561" 4 24000000 24074999 "roesti" TRUE FALSE
"4562" 4 24675000 24749999 "roesti" TRUE FALSE
"4563" 4 24750000 24824999 "roesti" TRUE TRUE
"4564" 4 25050000 25124999 "roesti" FALSE TRUE
"4565" 4 25125000 25199999 "roesti" TRUE FALSE
"4566" 4 25425000 25499999 "roesti" FALSE TRUE
"4567" 4 25725000 25799999 "roesti" TRUE TRUE
"4568" 4 25800000 25874999 "roesti" FALSE TRUE
"4569" 4 26325000 26399999 "roesti" TRUE TRUE
"4570" 4 26850000 26924999 "roesti" NA TRUE
"4571" 4 27000000 27074999 "roesti" TRUE FALSE
"4572" 4 27225000 27299999 "roesti" TRUE FALSE
"4573" 4 27450000 27524999 "roesti" TRUE TRUE
"4574" 4 28650000 28724999 "roesti" TRUE FALSE
"4575" 4 28800000 28874999 "roesti" FALSE TRUE
"4576" 4 30525000 30599999 "roesti" FALSE TRUE
"4577" 5 825000 899999 "roesti" FALSE TRUE
"4578" 5 1725000 1799999 "roesti" FALSE TRUE
"4579" 5 2400000 2474999 "roesti" FALSE TRUE
"4580" 5 2775000 2849999 "roesti" FALSE TRUE
"4581" 5 5700000 5774999 "roesti" FALSE TRUE
"4582" 5 6150000 6224999 "roesti" TRUE FALSE
"4583" 5 6525000 6599999 "roesti" FALSE TRUE
"4584" 5 6900000 6974999 "roesti" FALSE TRUE
"4585" 5 8475000 8549999 "roesti" FALSE TRUE
"4586" 5 9300000 9374999 "roesti" FALSE TRUE
"4587" 5 9450000 9524999 "roesti" FALSE TRUE
"4588" 5 9675000 9749999 "roesti" NA TRUE
"4589" 5 10725000 10799999 "roesti" FALSE TRUE
"4590" 5 11175000 11249999 "roesti" FALSE TRUE
"4591" 6 2025000 2099999 "roesti" FALSE TRUE
"4592" 6 2550000 2624999 "roesti" FALSE TRUE
"4593" 6 6225000 6299999 "roesti" NA TRUE
"4594" 6 9450000 9524999 "roesti" FALSE TRUE
"4595" 6 9975000 10049999 "roesti" TRUE TRUE
"4596" 6 10125000 10199999 "roesti" FALSE TRUE
"4597" 6 10650000 10724999 "roesti" TRUE TRUE
"4598" 6 10950000 11024999 "roesti" TRUE FALSE
"4599" 6 11025000 11099999 "roesti" TRUE FALSE
"4600" 6 13200000 13274999 "roesti" TRUE FALSE
"4601" 6 14700000 14774999 "roesti" FALSE TRUE
"4602" 6 14850000 14924999 "roesti" FALSE TRUE
"4603" 6 15075000 15149999 "roesti" FALSE TRUE
"4604" 6 15675000 15749999 "roesti" FALSE TRUE
"4605" 6 16725000 16799999 "roesti" TRUE FALSE
"4606" 7 1200000 1274999 "roesti" NA TRUE
"4607" 7 1575000 1649999 "roesti" FALSE TRUE
"4608" 7 1875000 1949999 "roesti" FALSE TRUE
"4609" 7 1950000 2024999 "roesti" FALSE TRUE
"4610" 7 2025000 2099999 "roesti" FALSE TRUE
"4611" 7 3525000 3599999 "roesti" FALSE TRUE
"4612" 7 4275000 4349999 "roesti" TRUE FALSE
"4613" 7 4425000 4499999 "roesti" TRUE FALSE
"4614" 7 4575000 4649999 "roesti" FALSE TRUE
"4615" 7 5625000 5699999 "roesti" FALSE TRUE
"4616" 7 6000000 6074999 "roesti" FALSE TRUE
"4617" 7 6150000 6224999 "roesti" FALSE TRUE
"4618" 7 8400000 8474999 "roesti" NA TRUE
"4619" 7 8625000 8699999 "roesti" TRUE FALSE
"4620" 7 9000000 9074999 "roesti" FALSE TRUE
"4621" 7 10200000 10274999 "roesti" FALSE TRUE
"4622" 7 13500000 13574999 "roesti" TRUE FALSE
"4623" 7 14400000 14474999 "roesti" NA TRUE
"4624" 7 16500000 16574999 "roesti" FALSE TRUE
"4625" 7 16575000 16649999 "roesti" TRUE FALSE
"4626" 7 16800000 16874999 "roesti" FALSE TRUE
"4627" 7 16950000 17024999 "roesti" TRUE FALSE
"4628" 7 17100000 17174999 "roesti" NA TRUE
"4629" 7 17175000 17249999 "roesti" NA TRUE
"4630" 7 18300000 18374999 "roesti" NA TRUE
"4631" 7 18525000 18599999 "roesti" FALSE TRUE
"4632" 7 18750000 18824999 "roesti" TRUE FALSE
"4633" 7 19500000 19574999 "roesti" TRUE FALSE
"4634" 7 20250000 20324999 "roesti" FALSE TRUE
"4635" 7 20775000 20849999 "roesti" FALSE TRUE
"4636" 7 21150000 21224999 "roesti" TRUE FALSE
"4637" 7 21975000 22049999 "roesti" FALSE TRUE
"4638" 7 22200000 22274999 "roesti" TRUE FALSE
"4639" 7 22575000 22649999 "roesti" FALSE TRUE
"4640" 7 25725000 25799999 "roesti" FALSE TRUE
"4641" 7 26025000 26099999 "roesti" FALSE TRUE
"4642" 7 27150000 27224999 "roesti" FALSE TRUE
"4643" 8 1200000 1274999 "roesti" TRUE FALSE
"4644" 8 1275000 1349999 "roesti" TRUE FALSE
"4645" 8 2400000 2474999 "roesti" FALSE TRUE
"4646" 8 3600000 3674999 "roesti" FALSE TRUE
"4647" 8 4350000 4424999 "roesti" TRUE FALSE
"4648" 8 4425000 4499999 "roesti" FALSE TRUE
"4649" 8 5025000 5099999 "roesti" FALSE TRUE
"4650" 8 5325000 5399999 "roesti" TRUE FALSE
"4651" 8 5850000 5924999 "roesti" TRUE FALSE
"4652" 8 7500000 7574999 "roesti" FALSE TRUE
"4653" 8 7875000 7949999 "roesti" TRUE TRUE
"4654" 8 8475000 8549999 "roesti" FALSE TRUE
"4655" 8 9375000 9449999 "roesti" TRUE FALSE
"4656" 8 10800000 10874999 "roesti" TRUE FALSE
"4657" 8 11475000 11549999 "roesti" TRUE FALSE
"4658" 8 11625000 11699999 "roesti" TRUE FALSE
"4659" 8 12975000 13049999 "roesti" TRUE FALSE
"4660" 8 13200000 13274999 "roesti" FALSE TRUE
"4661" 8 14775000 14849999 "roesti" TRUE FALSE
"4662" 8 15000000 15074999 "roesti" FALSE TRUE
"4663" 8 15150000 15224999 "roesti" TRUE FALSE
"4664" 8 17400000 17474999 "roesti" TRUE FALSE
"4665" 8 17625000 17699999 "roesti" TRUE FALSE
"4666" 8 17850000 17924999 "roesti" FALSE TRUE
"4667" 9 600000 674999 "roesti" TRUE FALSE
"4668" 9 2925000 2999999 "roesti" FALSE TRUE
"4669" 9 3150000 3224999 "roesti" FALSE TRUE
"4670" 9 5475000 5549999 "roesti" TRUE FALSE
"4671" 9 7050000 7124999 "roesti" NA TRUE
"4672" 9 8400000 8474999 "roesti" TRUE FALSE
"4673" 9 9975000 10049999 "roesti" TRUE FALSE
"4674" 9 10650000 10724999 "roesti" TRUE FALSE
"4675" 9 11025000 11099999 "roesti" NA TRUE
"4676" 9 11850000 11924999 "roesti" FALSE TRUE
"4677" 9 12975000 13049999 "roesti" TRUE TRUE
"4678" 9 13350000 13424999 "roesti" TRUE FALSE
"4679" 9 15375000 15449999 "roesti" FALSE TRUE
"4680" 9 17025000 17099999 "roesti" FALSE TRUE
"4681" 9 19125000 19199999 "roesti" NA TRUE
"4682" 9 19875000 19949999 "roesti" TRUE FALSE
"4683" 10 900000 974999 "roesti" FALSE TRUE
"4684" 10 1650000 1724999 "roesti" FALSE TRUE
"4685" 10 3075000 3149999 "roesti" TRUE FALSE
"4686" 10 6750000 6824999 "roesti" FALSE TRUE
"4687" 10 7350000 7424999 "roesti" TRUE FALSE
"4688" 10 8850000 8924999 "roesti" FALSE TRUE
"4689" 10 11400000 11474999 "roesti" FALSE TRUE
"4690" 11 1200000 1274999 "roesti" FALSE TRUE
"4691" 11 1425000 1499999 "roesti" NA TRUE
"4692" 11 3150000 3224999 "roesti" FALSE TRUE
"4693" 11 3750000 3824999 "roesti" FALSE TRUE
"4694" 11 5250000 5324999 "roesti" FALSE TRUE
"4695" 11 6000000 6074999 "roesti" FALSE TRUE
"4696" 11 6075000 6149999 "roesti" TRUE FALSE
"4697" 11 6225000 6299999 "roesti" TRUE FALSE
"4698" 11 7200000 7274999 "roesti" FALSE TRUE
"4699" 11 7275000 7349999 "roesti" FALSE TRUE
"4700" 11 8025000 8099999 "roesti" NA TRUE
"4701" 11 8700000 8774999 "roesti" FALSE TRUE
"4702" 11 8775000 8849999 "roesti" FALSE TRUE
"4703" 11 12300000 12374999 "roesti" FALSE TRUE
"4704" 11 12375000 12449999 "roesti" FALSE TRUE
"4705" 11 14550000 14624999 "roesti" TRUE FALSE
"4706" 12 0 74999 "roesti" FALSE TRUE
"4707" 12 975000 1049999 "roesti" FALSE TRUE
"4708" 12 3600000 3674999 "roesti" TRUE FALSE
"4709" 12 4650000 4724999 "roesti" TRUE FALSE
"4710" 12 5250000 5324999 "roesti" NA TRUE
"4711" 12 6675000 6749999 "roesti" TRUE FALSE
"4712" 12 8400000 8474999 "roesti" FALSE TRUE
"4713" 12 8550000 8624999 "roesti" TRUE FALSE
"4714" 12 8850000 8924999 "roesti" TRUE FALSE
"4715" 12 9900000 9974999 "roesti" TRUE FALSE
"4716" 12 10125000 10199999 "roesti" TRUE FALSE
"4717" 12 11400000 11474999 "roesti" FALSE TRUE
"4718" 12 12000000 12074999 "roesti" NA TRUE
"4719" 12 13050000 13124999 "roesti" TRUE FALSE
"4720" 12 13350000 13424999 "roesti" FALSE TRUE
"4721" 12 13500000 13574999 "roesti" FALSE TRUE
"4722" 12 13725000 13799999 "roesti" FALSE TRUE
"4723" 12 15825000 15899999 "roesti" FALSE TRUE
"4724" 12 17400000 17474999 "roesti" NA TRUE
"4725" 13 750000 824999 "roesti" TRUE FALSE
"4726" 13 900000 974999 "roesti" FALSE TRUE
"4727" 13 2850000 2924999 "roesti" FALSE TRUE
"4728" 13 6375000 6449999 "roesti" TRUE FALSE
"4729" 13 6750000 6824999 "roesti" FALSE TRUE
"4730" 13 6975000 7049999 "roesti" TRUE FALSE
"4731" 13 8250000 8324999 "roesti" FALSE TRUE
"4732" 13 8475000 8549999 "roesti" TRUE FALSE
"4733" 13 11850000 11924999 "roesti" FALSE TRUE
"4734" 13 13050000 13124999 "roesti" NA TRUE
"4735" 13 14850000 14924999 "roesti" NA TRUE
"4736" 13 15150000 15224999 "roesti" TRUE FALSE
"4737" 13 17250000 17324999 "roesti" TRUE FALSE
"4738" 13 18450000 18524999 "roesti" TRUE TRUE
"4739" 13 18675000 18749999 "roesti" FALSE TRUE
"4740" 14 5250000 5324999 "roesti" FALSE TRUE
"4741" 14 13875000 13949999 "roesti" FALSE TRUE
"4742" 15 1500000 1574999 "roesti" FALSE TRUE
"4743" 15 2850000 2924999 "roesti" NA TRUE
"4744" 15 7125000 7199999 "roesti" TRUE FALSE
"4745" 15 7575000 7649999 "roesti" TRUE FALSE
"4746" 15 7875000 7949999 "roesti" TRUE FALSE
"4747" 15 8175000 8249999 "roesti" TRUE FALSE
"4748" 15 8325000 8399999 "roesti" TRUE FALSE
"4749" 15 8400000 8474999 "roesti" TRUE FALSE
"4750" 15 8625000 8699999 "roesti" TRUE FALSE
"4751" 15 14400000 14474999 "roesti" FALSE TRUE
"4752" 16 750000 824999 "roesti" TRUE FALSE
"4753" 16 2025000 2099999 "roesti" TRUE TRUE
"4754" 16 4275000 4349999 "roesti" TRUE FALSE
"4755" 16 5175000 5249999 "roesti" TRUE FALSE
"4756" 16 6000000 6074999 "roesti" TRUE FALSE
"4757" 16 6600000 6674999 "roesti" TRUE TRUE
"4758" 16 7725000 7799999 "roesti" TRUE FALSE
"4759" 16 8025000 8099999 "roesti" FALSE TRUE
"4760" 16 9375000 9449999 "roesti" TRUE FALSE
"4761" 16 9600000 9674999 "roesti" TRUE FALSE
"4762" 16 14475000 14549999 "roesti" TRUE FALSE
"4763" 16 14625000 14699999 "roesti" NA TRUE
"4764" 16 15675000 15749999 "roesti" FALSE TRUE
"4765" 16 16350000 16424999 "roesti" FALSE TRUE
"4766" 16 16950000 17024999 "roesti" NA TRUE
"4767" 17 3150000 3224999 "roesti" FALSE TRUE
"4768" 17 5325000 5399999 "roesti" NA TRUE
"4769" 17 6900000 6974999 "roesti" TRUE FALSE
"4770" 17 7725000 7799999 "roesti" TRUE TRUE
"4771" 17 8625000 8699999 "roesti" FALSE TRUE
"4772" 17 9600000 9674999 "roesti" FALSE TRUE
"4773" 17 10875000 10949999 "roesti" TRUE FALSE
"4774" 18 12975000 13049999 "roesti" FALSE TRUE
"4775" 18 14475000 14549999 "roesti" FALSE TRUE
"4776" 18 14625000 14699999 "roesti" FALSE TRUE
"4777" 19 375000 449999 "roesti" FALSE TRUE
"4778" 19 600000 674999 "roesti" TRUE FALSE
"4779" 19 1575000 1649999 "roesti" FALSE TRUE
"4780" 19 1725000 1799999 "roesti" FALSE TRUE
"4781" 19 1800000 1874999 "roesti" FALSE TRUE
"4782" 19 2475000 2549999 "roesti" NA TRUE
"4783" 19 2700000 2774999 "roesti" NA TRUE
"4784" 19 3450000 3524999 "roesti" NA TRUE
"4785" 19 4950000 5024999 "roesti" NA TRUE
"4786" 19 5550000 5624999 "roesti" TRUE FALSE
"4787" 19 6000000 6074999 "roesti" NA TRUE
"4788" 19 6075000 6149999 "roesti" NA TRUE
"4789" 19 7200000 7274999 "roesti" FALSE TRUE
"4790" 19 8250000 8324999 "roesti" TRUE FALSE
"4791" 19 8625000 8699999 "roesti" TRUE FALSE
"4792" 19 9225000 9299999 "roesti" TRUE FALSE
"4793" 19 11025000 11099999 "roesti" TRUE FALSE
"4794" 19 11475000 11549999 "roesti" TRUE FALSE
"4795" 19 11925000 11999999 "roesti" FALSE TRUE
"4796" 19 12375000 12449999 "roesti" FALSE TRUE
"4797" 19 12450000 12524999 "roesti" FALSE TRUE
"4798" 19 12750000 12824999 "roesti" NA TRUE
"4799" 19 13575000 13649999 "roesti" FALSE TRUE
"4800" 19 13650000 13724999 "roesti" TRUE FALSE
"4801" 19 14250000 14324999 "roesti" NA TRUE
"4802" 19 14775000 14849999 "roesti" FALSE TRUE
"4803" 19 16350000 16424999 "roesti" FALSE TRUE
"4804" 19 16575000 16649999 "roesti" FALSE TRUE
"4805" 19 16950000 17024999 "roesti" NA TRUE
"4806" 19 17250000 17324999 "roesti" NA TRUE
"4807" 19 17775000 17849999 "roesti" FALSE TRUE
"4808" 19 17850000 17924999 "roesti" FALSE TRUE
"4809" 19 18525000 18599999 "roesti" FALSE TRUE
"4810" 19 19050000 19124999 "roesti" NA TRUE
"4811" 19 19425000 19499999 "roesti" FALSE TRUE
"4812" 20 600000 674999 "roesti" FALSE TRUE
"4813" 20 1650000 1724999 "roesti" FALSE TRUE
"4814" 20 5100000 5174999 "roesti" NA TRUE
"4815" 20 7875000 7949999 "roesti" FALSE TRUE
"4816" 20 8175000 8249999 "roesti" FALSE TRUE
"4817" 20 9000000 9074999 "roesti" TRUE TRUE
"4818" 20 9900000 9974999 "roesti" FALSE TRUE
"4819" 20 10725000 10799999 "roesti" TRUE FALSE
"4820" 20 12075000 12149999 "roesti" FALSE TRUE
"4821" 20 14325000 14399999 "roesti" NA TRUE
"4822" 20 14550000 14624999 "roesti" TRUE FALSE
"4823" 20 15000000 15074999 "roesti" FALSE TRUE
"4824" 20 15225000 15299999 "roesti" FALSE TRUE
"4825" 20 17550000 17624999 "roesti" FALSE TRUE
"4826" 20 18975000 19049999 "roesti" FALSE TRUE
"4827" 21 900000 974999 "roesti" FALSE TRUE
