"lg","pos1","pos2","comparison","outlier","ecotype"
"17",4800000,4874999,"constance","FALSE","lake.stream"
"17",4875000,4949999,"constance","FALSE","lake.stream"
"17",4950000,5024999,"constance","FALSE","lake.stream"
"17",5025000,5099999,"constance","FALSE","lake.stream"
"17",5100000,5174999,"constance",NA,"lake.stream"
"17",5175000,5249999,"constance","FALSE","lake.stream"
"17",5250000,5324999,"constance",NA,"lake.stream"
"17",5325000,5399999,"constance","FALSE","lake.stream"
"17",5400000,5474999,"constance","FALSE","lake.stream"
"17",5475000,5549999,"constance",NA,"lake.stream"
"17",5550000,5624999,"constance","FALSE","lake.stream"
"17",5625000,5699999,"constance","FALSE","lake.stream"
"17",5700000,5774999,"constance","FALSE","lake.stream"
"17",5775000,5849999,"constance","FALSE","lake.stream"
"17",5850000,5924999,"constance",NA,"lake.stream"
"17",5925000,5999999,"constance","FALSE","lake.stream"
"17",6e+06,6074999,"constance","FALSE","lake.stream"
"17",6075000,6149999,"constance",NA,"lake.stream"
"17",6150000,6224999,"constance",NA,"lake.stream"
"17",6225000,6299999,"constance",NA,"lake.stream"
"17",6300000,6374999,"constance",NA,"lake.stream"
"17",6375000,6449999,"constance","FALSE","lake.stream"
"17",6450000,6524999,"constance",NA,"lake.stream"
"17",6525000,6599999,"constance",NA,"lake.stream"
"17",6600000,6674999,"constance",NA,"lake.stream"
"17",6675000,6749999,"constance",NA,"lake.stream"
"17",6750000,6824999,"constance",NA,"lake.stream"
"17",6825000,6899999,"constance",NA,"lake.stream"
"17",6900000,6974999,"constance","FALSE","lake.stream"
"17",6975000,7049999,"constance",NA,"lake.stream"
"17",7050000,7124999,"constance","FALSE","lake.stream"
"17",7125000,7199999,"constance","FALSE","lake.stream"
"17",7200000,7274999,"constance",NA,"lake.stream"
"17",7275000,7349999,"constance",NA,"lake.stream"
"17",7350000,7424999,"constance","FALSE","lake.stream"
"17",7425000,7499999,"constance",NA,"lake.stream"
"17",7500000,7574999,"constance",NA,"lake.stream"
"17",7575000,7649999,"constance",NA,"lake.stream"
"17",7650000,7724999,"constance","FALSE","lake.stream"
"17",7725000,7799999,"constance",NA,"lake.stream"
"17",7800000,7874999,"constance","FALSE","lake.stream"
"17",7875000,7949999,"constance","FALSE","lake.stream"
"17",7950000,8024999,"constance","FALSE","lake.stream"
"17",8025000,8099999,"constance","FALSE","lake.stream"
"17",8100000,8174999,"constance","FALSE","lake.stream"
"17",8175000,8249999,"constance","FALSE","lake.stream"
"17",8250000,8324999,"constance",NA,"lake.stream"
"17",8325000,8399999,"constance",NA,"lake.stream"
"17",8400000,8474999,"constance","FALSE","lake.stream"
"17",8475000,8549999,"constance","FALSE","lake.stream"
"17",8550000,8624999,"constance","FALSE","lake.stream"
"17",8625000,8699999,"constance",NA,"lake.stream"
"17",8700000,8774999,"constance",NA,"lake.stream"
"17",8775000,8849999,"constance",NA,"lake.stream"
"17",8850000,8924999,"constance",NA,"lake.stream"
"17",8925000,8999999,"constance",NA,"lake.stream"
"17",9e+06,9074999,"constance",NA,"lake.stream"
"17",9075000,9149999,"constance",NA,"lake.stream"
"17",9150000,9224999,"constance","FALSE","lake.stream"
"17",9225000,9299999,"constance",NA,"lake.stream"
"17",9300000,9374999,"constance","FALSE","lake.stream"
"17",9375000,9449999,"constance","FALSE","lake.stream"
"17",9450000,9524999,"constance",NA,"lake.stream"
"17",9525000,9599999,"constance",NA,"lake.stream"
"17",9600000,9674999,"constance","FALSE","lake.stream"
"17",9675000,9749999,"constance","FALSE","lake.stream"
"17",9750000,9824999,"constance",NA,"lake.stream"
"17",9825000,9899999,"constance",NA,"lake.stream"
"17",9900000,9974999,"constance","FALSE","lake.stream"
"17",9975000,10049999,"constance","FALSE","lake.stream"
"17",10050000,10124999,"constance",NA,"lake.stream"
"17",10125000,10199999,"constance","FALSE","lake.stream"
"17",10200000,10274999,"constance","FALSE","lake.stream"
"17",10275000,10349999,"constance","FALSE","lake.stream"
"17",10350000,10424999,"constance","FALSE","lake.stream"
"17",10425000,10499999,"constance","FALSE","lake.stream"
"17",10500000,10574999,"constance","FALSE","lake.stream"
"17",10575000,10649999,"constance",NA,"lake.stream"
"17",10650000,10724999,"constance","FALSE","lake.stream"
"17",10725000,10799999,"constance","FALSE","lake.stream"
"17",10800000,10874999,"constance",NA,"lake.stream"
"17",10875000,10949999,"constance","FALSE","lake.stream"
"17",10950000,11024999,"constance","FALSE","lake.stream"
"17",11025000,11099999,"constance","FALSE","lake.stream"
"17",11100000,11174999,"constance"," TRUE","lake.stream"
"17",11175000,11249999,"constance","FALSE","lake.stream"
"17",11250000,11324999,"constance","FALSE","lake.stream"
"17",11325000,11399999,"constance",NA,"lake.stream"
"17",11400000,11474999,"constance","FALSE","lake.stream"
"17",11475000,11549999,"constance",NA,"lake.stream"
"17",11550000,11624999,"constance","FALSE","lake.stream"
"17",11625000,11699999,"constance","FALSE","lake.stream"
"17",11700000,11774999,"constance","FALSE","lake.stream"
"17",11775000,11849999,"constance","FALSE","lake.stream"
"17",11850000,11924999,"constance","FALSE","lake.stream"
"17",11925000,11999999,"constance","FALSE","lake.stream"
"17",1.2e+07,12074999,"constance","FALSE","lake.stream"
"17",12075000,12149999,"constance","FALSE","lake.stream"
"17",12150000,12224999,"constance","FALSE","lake.stream"
"17",12225000,12299999,"constance","FALSE","lake.stream"
"17",12300000,12374999,"constance","FALSE","lake.stream"
"17",12375000,12449999,"constance",NA,"lake.stream"
"17",12450000,12524999,"constance",NA,"lake.stream"
"17",12525000,12599999,"constance","FALSE","lake.stream"
"17",12600000,12674999,"constance","FALSE","lake.stream"
"17",12675000,12749999,"constance","FALSE","lake.stream"
"17",12750000,12824999,"constance","FALSE","lake.stream"
"17",12825000,12899999,"constance","FALSE","lake.stream"
"17",12900000,12974999,"constance",NA,"lake.stream"
"17",12975000,13049999,"constance","FALSE","lake.stream"
"17",13050000,13124999,"constance","FALSE","lake.stream"
"17",13125000,13199999,"constance",NA,"lake.stream"
"17",13200000,13274999,"constance","FALSE","lake.stream"
"17",13275000,13349999,"constance","FALSE","lake.stream"
"17",13350000,13424999,"constance","FALSE","lake.stream"
"17",13425000,13499999,"constance","FALSE","lake.stream"
"17",13500000,13574999,"constance","FALSE","lake.stream"
"17",13575000,13649999,"constance",NA,"lake.stream"
"17",13650000,13724999,"constance","FALSE","lake.stream"
"17",13725000,13799999,"constance","FALSE","lake.stream"
"17",13800000,13874999,"constance",NA,"lake.stream"
"17",13875000,13949999,"constance","FALSE","lake.stream"
"17",13950000,14024999,"constance","FALSE","lake.stream"
"17",14025000,14099999,"constance",NA,"lake.stream"
"17",14100000,14174999,"constance","FALSE","lake.stream"
"17",14175000,14249999,"constance","FALSE","lake.stream"
"17",14250000,14324999,"constance","FALSE","lake.stream"
"17",14325000,14399999,"constance","FALSE","lake.stream"
"17",14400000,14474999,"constance","FALSE","lake.stream"
"17",14475000,14549999,"constance","FALSE","lake.stream"
"17",14550000,14624999,"constance","FALSE","lake.stream"
"18",1,74999,"constance",NA,"lake.stream"
"18",75000,149999,"constance",NA,"lake.stream"
"18",150000,224999,"constance",NA,"lake.stream"
"18",225000,299999,"constance",NA,"lake.stream"
"18",3e+05,374999,"constance","FALSE","lake.stream"
"18",375000,449999,"constance","FALSE","lake.stream"
"18",450000,524999,"constance","FALSE","lake.stream"
"18",525000,599999,"constance",NA,"lake.stream"
"18",6e+05,674999,"constance","FALSE","lake.stream"
"18",675000,749999,"constance","FALSE","lake.stream"
"18",750000,824999,"constance","FALSE","lake.stream"
"18",825000,899999,"constance",NA,"lake.stream"
"18",9e+05,974999,"constance","FALSE","lake.stream"
"18",975000,1049999,"constance","FALSE","lake.stream"
"18",1050000,1124999,"constance","FALSE","lake.stream"
"18",1125000,1199999,"constance","FALSE","lake.stream"
"18",1200000,1274999,"constance",NA,"lake.stream"
"18",1275000,1349999,"constance","FALSE","lake.stream"
"18",1350000,1424999,"constance","FALSE","lake.stream"
"18",1425000,1499999,"constance","FALSE","lake.stream"
"18",1500000,1574999,"constance","FALSE","lake.stream"
"18",1575000,1649999,"constance","FALSE","lake.stream"
"18",1650000,1724999,"constance","FALSE","lake.stream"
"18",1725000,1799999,"constance","FALSE","lake.stream"
"18",1800000,1874999,"constance",NA,"lake.stream"
"18",1875000,1949999,"constance",NA,"lake.stream"
"18",1950000,2024999,"constance","FALSE","lake.stream"
"18",2025000,2099999,"constance",NA,"lake.stream"
"18",2100000,2174999,"constance",NA,"lake.stream"
"18",2175000,2249999,"constance","FALSE","lake.stream"
"18",2250000,2324999,"constance",NA,"lake.stream"
"18",2325000,2399999,"constance","FALSE","lake.stream"
"18",2400000,2474999,"constance",NA,"lake.stream"
"18",2475000,2549999,"constance","FALSE","lake.stream"
"18",2550000,2624999,"constance","FALSE","lake.stream"
"18",2625000,2699999,"constance",NA,"lake.stream"
"18",2700000,2774999,"constance","FALSE","lake.stream"
"18",2775000,2849999,"constance",NA,"lake.stream"
"18",2850000,2924999,"constance",NA,"lake.stream"
"18",2925000,2999999,"constance",NA,"lake.stream"
"18",3e+06,3074999,"constance","FALSE","lake.stream"
"18",3075000,3149999,"constance","FALSE","lake.stream"
"18",3150000,3224999,"constance","FALSE","lake.stream"
"18",3225000,3299999,"constance","FALSE","lake.stream"
"18",3300000,3374999,"constance","FALSE","lake.stream"
"18",3375000,3449999,"constance","FALSE","lake.stream"
"18",3450000,3524999,"constance","FALSE","lake.stream"
"18",3525000,3599999,"constance","FALSE","lake.stream"
"18",3600000,3674999,"constance",NA,"lake.stream"
"18",3675000,3749999,"constance",NA,"lake.stream"
"18",3750000,3824999,"constance",NA,"lake.stream"
"18",3825000,3899999,"constance",NA,"lake.stream"
"18",3900000,3974999,"constance",NA,"lake.stream"
"18",3975000,4049999,"constance","FALSE","lake.stream"
"18",4050000,4124999,"constance","FALSE","lake.stream"
"18",4125000,4199999,"constance","FALSE","lake.stream"
"18",4200000,4274999,"constance",NA,"lake.stream"
"18",4275000,4349999,"constance","FALSE","lake.stream"
"18",4350000,4424999,"constance",NA,"lake.stream"
"18",4425000,4499999,"constance","FALSE","lake.stream"
"18",4500000,4574999,"constance","FALSE","lake.stream"
"18",4575000,4649999,"constance","FALSE","lake.stream"
"18",4650000,4724999,"constance","FALSE","lake.stream"
"18",4725000,4799999,"constance",NA,"lake.stream"
"18",4800000,4874999,"constance",NA,"lake.stream"
"18",4875000,4949999,"constance","FALSE","lake.stream"
"18",4950000,5024999,"constance","FALSE","lake.stream"
"18",5025000,5099999,"constance",NA,"lake.stream"
"18",5100000,5174999,"constance","FALSE","lake.stream"
"18",5175000,5249999,"constance",NA,"lake.stream"
"18",5250000,5324999,"constance",NA,"lake.stream"
"18",5325000,5399999,"constance",NA,"lake.stream"
"18",5400000,5474999,"constance",NA,"lake.stream"
"18",5475000,5549999,"constance","FALSE","lake.stream"
"18",5550000,5624999,"constance","FALSE","lake.stream"
"18",5625000,5699999,"constance",NA,"lake.stream"
"18",5700000,5774999,"constance","FALSE","lake.stream"
"18",5775000,5849999,"constance",NA,"lake.stream"
"18",5850000,5924999,"constance",NA,"lake.stream"
"18",5925000,5999999,"constance","FALSE","lake.stream"
"18",6e+06,6074999,"constance","FALSE","lake.stream"
"18",6075000,6149999,"constance","FALSE","lake.stream"
"18",6150000,6224999,"constance",NA,"lake.stream"
"18",6225000,6299999,"constance","FALSE","lake.stream"
"18",6300000,6374999,"constance","FALSE","lake.stream"
"18",6375000,6449999,"constance","FALSE","lake.stream"
"18",6450000,6524999,"constance","FALSE","lake.stream"
"18",6525000,6599999,"constance","FALSE","lake.stream"
"18",6600000,6674999,"constance",NA,"lake.stream"
"18",6675000,6749999,"constance",NA,"lake.stream"
"18",6750000,6824999,"constance","FALSE","lake.stream"
"18",6825000,6899999,"constance","FALSE","lake.stream"
"18",6900000,6974999,"constance","FALSE","lake.stream"
"18",6975000,7049999,"constance","FALSE","lake.stream"
"18",7050000,7124999,"constance",NA,"lake.stream"
"18",7125000,7199999,"constance","FALSE","lake.stream"
"18",7200000,7274999,"constance","FALSE","lake.stream"
"18",7275000,7349999,"constance",NA,"lake.stream"
"18",7350000,7424999,"constance","FALSE","lake.stream"
"18",7425000,7499999,"constance","FALSE","lake.stream"
"18",7500000,7574999,"constance","FALSE","lake.stream"
"18",7575000,7649999,"constance","FALSE","lake.stream"
"18",7650000,7724999,"constance",NA,"lake.stream"
"18",7725000,7799999,"constance",NA,"lake.stream"
"18",7800000,7874999,"constance",NA,"lake.stream"
"18",7875000,7949999,"constance","FALSE","lake.stream"
"18",7950000,8024999,"constance","FALSE","lake.stream"
"18",8025000,8099999,"constance","FALSE","lake.stream"
"18",8100000,8174999,"constance","FALSE","lake.stream"
"18",8175000,8249999,"constance",NA,"lake.stream"
"18",8250000,8324999,"constance","FALSE","lake.stream"
"18",8325000,8399999,"constance","FALSE","lake.stream"
"18",8400000,8474999,"constance","FALSE","lake.stream"
"18",8475000,8549999,"constance",NA,"lake.stream"
"18",8550000,8624999,"constance",NA,"lake.stream"
"18",8625000,8699999,"constance","FALSE","lake.stream"
"18",8700000,8774999,"constance","FALSE","lake.stream"
"18",8775000,8849999,"constance","FALSE","lake.stream"
"18",8850000,8924999,"constance","FALSE","lake.stream"
"18",8925000,8999999,"constance",NA,"lake.stream"
"18",9e+06,9074999,"constance","FALSE","lake.stream"
"18",9075000,9149999,"constance","FALSE","lake.stream"
"18",9150000,9224999,"constance",NA,"lake.stream"
"18",9225000,9299999,"constance","FALSE","lake.stream"
"18",9300000,9374999,"constance","FALSE","lake.stream"
"18",9375000,9449999,"constance","FALSE","lake.stream"
"18",9450000,9524999,"constance","FALSE","lake.stream"
"18",9525000,9599999,"constance","FALSE","lake.stream"
"18",9600000,9674999,"constance",NA,"lake.stream"
"18",9675000,9749999,"constance","FALSE","lake.stream"
"18",9750000,9824999,"constance","FALSE","lake.stream"
"18",9825000,9899999,"constance","FALSE","lake.stream"
"18",9900000,9974999,"constance",NA,"lake.stream"
"18",9975000,10049999,"constance",NA,"lake.stream"
"18",10050000,10124999,"constance",NA,"lake.stream"
"18",10125000,10199999,"constance","FALSE","lake.stream"
"18",10200000,10274999,"constance","FALSE","lake.stream"
"18",10275000,10349999,"constance","FALSE","lake.stream"
"18",10350000,10424999,"constance","FALSE","lake.stream"
"18",10425000,10499999,"constance",NA,"lake.stream"
"18",10500000,10574999,"constance",NA,"lake.stream"
"18",10575000,10649999,"constance","FALSE","lake.stream"
"18",10650000,10724999,"constance",NA,"lake.stream"
"18",10725000,10799999,"constance","FALSE","lake.stream"
"18",10800000,10874999,"constance","FALSE","lake.stream"
"18",10875000,10949999,"constance","FALSE","lake.stream"
"18",10950000,11024999,"constance",NA,"lake.stream"
"18",11025000,11099999,"constance","FALSE","lake.stream"
"18",11100000,11174999,"constance","FALSE","lake.stream"
"18",11175000,11249999,"constance","FALSE","lake.stream"
"18",11250000,11324999,"constance",NA,"lake.stream"
"18",11325000,11399999,"constance","FALSE","lake.stream"
"18",11400000,11474999,"constance",NA,"lake.stream"
"18",11475000,11549999,"constance",NA,"lake.stream"
"18",11550000,11624999,"constance","FALSE","lake.stream"
"18",11625000,11699999,"constance",NA,"lake.stream"
"18",11700000,11774999,"constance",NA,"lake.stream"
"18",11775000,11849999,"constance","FALSE","lake.stream"
"18",11850000,11924999,"constance","FALSE","lake.stream"
"18",11925000,11999999,"constance",NA,"lake.stream"
"18",1.2e+07,12074999,"constance",NA,"lake.stream"
"18",12075000,12149999,"constance",NA,"lake.stream"
"18",12150000,12224999,"constance",NA,"lake.stream"
"18",12225000,12299999,"constance","FALSE","lake.stream"
"18",12300000,12374999,"constance","FALSE","lake.stream"
"18",12375000,12449999,"constance","FALSE","lake.stream"
"18",12450000,12524999,"constance","FALSE","lake.stream"
"18",12525000,12599999,"constance","FALSE","lake.stream"
"18",12600000,12674999,"constance","FALSE","lake.stream"
"18",12675000,12749999,"constance",NA,"lake.stream"
"18",12750000,12824999,"constance","FALSE","lake.stream"
"18",12825000,12899999,"constance","FALSE","lake.stream"
"18",12900000,12974999,"constance",NA,"lake.stream"
"18",12975000,13049999,"constance",NA,"lake.stream"
"18",13050000,13124999,"constance",NA,"lake.stream"
"18",13125000,13199999,"constance","FALSE","lake.stream"
"18",13200000,13274999,"constance","FALSE","lake.stream"
"18",13275000,13349999,"constance","FALSE","lake.stream"
"18",13350000,13424999,"constance","FALSE","lake.stream"
"18",13425000,13499999,"constance","FALSE","lake.stream"
"18",13500000,13574999,"constance","FALSE","lake.stream"
"18",13575000,13649999,"constance","FALSE","lake.stream"
"18",13650000,13724999,"constance",NA,"lake.stream"
"18",13725000,13799999,"constance","FALSE","lake.stream"
"18",13800000,13874999,"constance",NA,"lake.stream"
"18",13875000,13949999,"constance","FALSE","lake.stream"
"18",13950000,14024999,"constance","FALSE","lake.stream"
"18",14025000,14099999,"constance","FALSE","lake.stream"
"18",14100000,14174999,"constance","FALSE","lake.stream"
"18",14175000,14249999,"constance",NA,"lake.stream"
"18",14250000,14324999,"constance","FALSE","lake.stream"
"18",14325000,14399999,"constance",NA,"lake.stream"
"18",14400000,14474999,"constance","FALSE","lake.stream"
"18",14475000,14549999,"constance","FALSE","lake.stream"
"18",14550000,14624999,"constance","FALSE","lake.stream"
"18",14625000,14699999,"constance","FALSE","lake.stream"
"18",14700000,14774999,"constance",NA,"lake.stream"
"18",14775000,14849999,"constance","FALSE","lake.stream"
"18",14850000,14924999,"constance","FALSE","lake.stream"
"18",14925000,14999999,"constance","FALSE","lake.stream"
"18",1.5e+07,15074999,"constance","FALSE","lake.stream"
"18",15075000,15149999,"constance","FALSE","lake.stream"
"18",15150000,15224999,"constance","FALSE","lake.stream"
"18",15225000,15299999,"constance","FALSE","lake.stream"
"18",15300000,15374999,"constance",NA,"lake.stream"
"18",15375000,15449999,"constance","FALSE","lake.stream"
"18",15450000,15524999,"constance","FALSE","lake.stream"
"18",15525000,15599999,"constance","FALSE","lake.stream"
"18",15600000,15674999,"constance","FALSE","lake.stream"
"18",15675000,15749999,"constance","FALSE","lake.stream"
"18",15750000,15824999,"constance","FALSE","lake.stream"
"18",15825000,15899999,"constance","FALSE","lake.stream"
"18",15900000,15974999,"constance",NA,"lake.stream"
"18",15975000,16049999,"constance","FALSE","lake.stream"
"18",16050000,16124999,"constance","FALSE","lake.stream"
"18",16125000,16199999,"constance",NA,"lake.stream"
"18",16200000,16274999,"constance","FALSE","lake.stream"
"18",16275000,16349999,"constance",NA,"lake.stream"
"19",1,74999,"constance",NA,"lake.stream"
"19",75000,149999,"constance","FALSE","lake.stream"
"19",150000,224999,"constance","FALSE","lake.stream"
"19",225000,299999,"constance","FALSE","lake.stream"
"19",3e+05,374999,"constance",NA,"lake.stream"
"19",375000,449999,"constance",NA,"lake.stream"
"19",450000,524999,"constance","FALSE","lake.stream"
"19",525000,599999,"constance","FALSE","lake.stream"
"19",6e+05,674999,"constance","FALSE","lake.stream"
"19",675000,749999,"constance","FALSE","lake.stream"
"19",750000,824999,"constance","FALSE","lake.stream"
"19",825000,899999,"constance","FALSE","lake.stream"
"19",9e+05,974999,"constance",NA,"lake.stream"
"19",975000,1049999,"constance","FALSE","lake.stream"
"19",1050000,1124999,"constance","FALSE","lake.stream"
"19",1125000,1199999,"constance","FALSE","lake.stream"
"19",1200000,1274999,"constance","FALSE","lake.stream"
"19",1275000,1349999,"constance",NA,"lake.stream"
"19",1350000,1424999,"constance","FALSE","lake.stream"
"19",1425000,1499999,"constance","FALSE","lake.stream"
"19",1500000,1574999,"constance",NA,"lake.stream"
"19",1575000,1649999,"constance","FALSE","lake.stream"
"19",1650000,1724999,"constance","FALSE","lake.stream"
"19",1725000,1799999,"constance","FALSE","lake.stream"
"19",1800000,1874999,"constance","FALSE","lake.stream"
"19",1875000,1949999,"constance",NA,"lake.stream"
"19",1950000,2024999,"constance",NA,"lake.stream"
"19",2025000,2099999,"constance",NA,"lake.stream"
"19",2100000,2174999,"constance",NA,"lake.stream"
"19",2175000,2249999,"constance","FALSE","lake.stream"
"19",2250000,2324999,"constance",NA,"lake.stream"
"19",2325000,2399999,"constance",NA,"lake.stream"
"19",2400000,2474999,"constance",NA,"lake.stream"
"19",2475000,2549999,"constance","FALSE","lake.stream"
"19",2550000,2624999,"constance","FALSE","lake.stream"
"19",2625000,2699999,"constance","FALSE","lake.stream"
"19",2700000,2774999,"constance","FALSE","lake.stream"
"19",2775000,2849999,"constance",NA,"lake.stream"
"19",2850000,2924999,"constance",NA,"lake.stream"
"19",2925000,2999999,"constance",NA,"lake.stream"
"19",3e+06,3074999,"constance","FALSE","lake.stream"
"19",3075000,3149999,"constance","FALSE","lake.stream"
"19",3150000,3224999,"constance",NA,"lake.stream"
"19",3225000,3299999,"constance"," TRUE","lake.stream"
"19",3300000,3374999,"constance",NA,"lake.stream"
"19",3375000,3449999,"constance","FALSE","lake.stream"
"19",3450000,3524999,"constance","FALSE","lake.stream"
"19",3525000,3599999,"constance",NA,"lake.stream"
"19",3600000,3674999,"constance",NA,"lake.stream"
"19",3675000,3749999,"constance",NA,"lake.stream"
"19",3750000,3824999,"constance",NA,"lake.stream"
"19",3825000,3899999,"constance","FALSE","lake.stream"
"19",3900000,3974999,"constance",NA,"lake.stream"
"19",3975000,4049999,"constance",NA,"lake.stream"
"19",4050000,4124999,"constance","FALSE","lake.stream"
"19",4125000,4199999,"constance",NA,"lake.stream"
"19",4200000,4274999,"constance",NA,"lake.stream"
"19",4275000,4349999,"constance","FALSE","lake.stream"
"19",4350000,4424999,"constance",NA,"lake.stream"
"19",4425000,4499999,"constance",NA,"lake.stream"
"19",4500000,4574999,"constance","FALSE","lake.stream"
"19",4575000,4649999,"constance","FALSE","lake.stream"
"19",4650000,4724999,"constance",NA,"lake.stream"
"19",4725000,4799999,"constance","FALSE","lake.stream"
"19",4800000,4874999,"constance","FALSE","lake.stream"
"19",4875000,4949999,"constance","FALSE","lake.stream"
"19",4950000,5024999,"constance","FALSE","lake.stream"
"19",5025000,5099999,"constance","FALSE","lake.stream"
"19",5100000,5174999,"constance","FALSE","lake.stream"
"19",5175000,5249999,"constance",NA,"lake.stream"
"19",5250000,5324999,"constance","FALSE","lake.stream"
"19",5325000,5399999,"constance","FALSE","lake.stream"
"19",5400000,5474999,"constance","FALSE","lake.stream"
"19",5475000,5549999,"constance",NA,"lake.stream"
"19",5550000,5624999,"constance",NA,"lake.stream"
"19",5625000,5699999,"constance","FALSE","lake.stream"
"19",5700000,5774999,"constance",NA,"lake.stream"
"19",5775000,5849999,"constance","FALSE","lake.stream"
"19",5850000,5924999,"constance","FALSE","lake.stream"
"19",5925000,5999999,"constance","FALSE","lake.stream"
"19",6e+06,6074999,"constance","FALSE","lake.stream"
"19",6075000,6149999,"constance","FALSE","lake.stream"
"19",6150000,6224999,"constance","FALSE","lake.stream"
"19",6225000,6299999,"constance",NA,"lake.stream"
"19",6300000,6374999,"constance",NA,"lake.stream"
"19",6375000,6449999,"constance","FALSE","lake.stream"
"19",6450000,6524999,"constance",NA,"lake.stream"
"19",6525000,6599999,"constance",NA,"lake.stream"
"19",6600000,6674999,"constance",NA,"lake.stream"
"19",6675000,6749999,"constance","FALSE","lake.stream"
"19",6750000,6824999,"constance",NA,"lake.stream"
"19",6825000,6899999,"constance","FALSE","lake.stream"
"19",6900000,6974999,"constance","FALSE","lake.stream"
"19",6975000,7049999,"constance","FALSE","lake.stream"
"19",7050000,7124999,"constance",NA,"lake.stream"
"19",7125000,7199999,"constance",NA,"lake.stream"
"19",7200000,7274999,"constance"," TRUE","lake.stream"
"19",7275000,7349999,"constance","FALSE","lake.stream"
"19",7350000,7424999,"constance","FALSE","lake.stream"
"19",7425000,7499999,"constance","FALSE","lake.stream"
"19",7500000,7574999,"constance"," TRUE","lake.stream"
"19",7575000,7649999,"constance","FALSE","lake.stream"
"19",7650000,7724999,"constance","FALSE","lake.stream"
"19",7725000,7799999,"constance",NA,"lake.stream"
"19",7800000,7874999,"constance",NA,"lake.stream"
"19",7875000,7949999,"constance","FALSE","lake.stream"
"19",7950000,8024999,"constance","FALSE","lake.stream"
"19",8025000,8099999,"constance",NA,"lake.stream"
"19",8100000,8174999,"constance","FALSE","lake.stream"
"19",8175000,8249999,"constance","FALSE","lake.stream"
"19",8250000,8324999,"constance","FALSE","lake.stream"
"19",8325000,8399999,"constance",NA,"lake.stream"
"19",8400000,8474999,"constance","FALSE","lake.stream"
"19",8475000,8549999,"constance","FALSE","lake.stream"
"19",8550000,8624999,"constance","FALSE","lake.stream"
"19",8625000,8699999,"constance","FALSE","lake.stream"
"19",8700000,8774999,"constance","FALSE","lake.stream"
"19",8775000,8849999,"constance",NA,"lake.stream"
"19",8850000,8924999,"constance","FALSE","lake.stream"
"19",8925000,8999999,"constance",NA,"lake.stream"
"19",9e+06,9074999,"constance","FALSE","lake.stream"
"19",9075000,9149999,"constance","FALSE","lake.stream"
"19",9150000,9224999,"constance","FALSE","lake.stream"
"19",9225000,9299999,"constance","FALSE","lake.stream"
"19",9300000,9374999,"constance","FALSE","lake.stream"
"19",9375000,9449999,"constance","FALSE","lake.stream"
"19",9450000,9524999,"constance","FALSE","lake.stream"
"19",9525000,9599999,"constance","FALSE","lake.stream"
"19",9600000,9674999,"constance","FALSE","lake.stream"
"19",9675000,9749999,"constance","FALSE","lake.stream"
"19",9750000,9824999,"constance",NA,"lake.stream"
"19",9825000,9899999,"constance","FALSE","lake.stream"
"19",9900000,9974999,"constance",NA,"lake.stream"
"19",9975000,10049999,"constance","FALSE","lake.stream"
"19",10050000,10124999,"constance","FALSE","lake.stream"
"19",10125000,10199999,"constance","FALSE","lake.stream"
"19",10200000,10274999,"constance",NA,"lake.stream"
"19",10275000,10349999,"constance",NA,"lake.stream"
"19",10350000,10424999,"constance","FALSE","lake.stream"
"19",10425000,10499999,"constance","FALSE","lake.stream"
"19",10500000,10574999,"constance",NA,"lake.stream"
"19",10575000,10649999,"constance","FALSE","lake.stream"
"19",10650000,10724999,"constance",NA,"lake.stream"
"19",10725000,10799999,"constance",NA,"lake.stream"
"19",10800000,10874999,"constance","FALSE","lake.stream"
"19",10875000,10949999,"constance","FALSE","lake.stream"
"19",10950000,11024999,"constance","FALSE","lake.stream"
"19",11025000,11099999,"constance","FALSE","lake.stream"
"19",11100000,11174999,"constance","FALSE","lake.stream"
"19",11175000,11249999,"constance",NA,"lake.stream"
"19",11250000,11324999,"constance",NA,"lake.stream"
"19",11325000,11399999,"constance",NA,"lake.stream"
"19",11400000,11474999,"constance","FALSE","lake.stream"
"19",11475000,11549999,"constance","FALSE","lake.stream"
"19",11550000,11624999,"constance","FALSE","lake.stream"
"19",11625000,11699999,"constance",NA,"lake.stream"
"19",11700000,11774999,"constance","FALSE","lake.stream"
"19",11775000,11849999,"constance",NA,"lake.stream"
"19",11850000,11924999,"constance",NA,"lake.stream"
"19",11925000,11999999,"constance","FALSE","lake.stream"
"19",1.2e+07,12074999,"constance",NA,"lake.stream"
"19",12075000,12149999,"constance","FALSE","lake.stream"
"19",12150000,12224999,"constance","FALSE","lake.stream"
"19",12225000,12299999,"constance","FALSE","lake.stream"
"19",12300000,12374999,"constance",NA,"lake.stream"
"19",12375000,12449999,"constance","FALSE","lake.stream"
"19",12450000,12524999,"constance","FALSE","lake.stream"
"19",12525000,12599999,"constance"," TRUE","lake.stream"
"19",12600000,12674999,"constance","FALSE","lake.stream"
"19",12675000,12749999,"constance","FALSE","lake.stream"
"19",12750000,12824999,"constance","FALSE","lake.stream"
"19",12825000,12899999,"constance","FALSE","lake.stream"
"19",12900000,12974999,"constance","FALSE","lake.stream"
"19",12975000,13049999,"constance",NA,"lake.stream"
"19",13050000,13124999,"constance","FALSE","lake.stream"
"19",13125000,13199999,"constance","FALSE","lake.stream"
